"pop" "\"main\"" "bootstrap.num" "date1.est.boot" "maxR2fit.1date.boot" "maxScore.2events.boot"
"5939" "ANUAK" "main.null" 4 42.83292 0.3640681 0.05097718
"5940" "ANUAK" "main.null" 5 33.21848 0.392058 0.03998397
"5941" "ANUAK" "main.null" 1 45.60564 0.3110641 0.05384851
"5942" "ANUAK" "main.null" 2 55.14512 0.2925318 0.04382273
"5943" "ANUAK" "main.null" 3 42.22885 0.3558369 0.05966593
"5944" "ANUAK" "main.null" 4 40.57912 0.3502947 0.04994812
"5945" "ANUAK" "main.null" 5 40.13813 0.385176 0.04366184
"5946" "ANUAK" "main.null" 1 43.13661 0.3677135 0.03483462
"5947" "ANUAK" "main.null" 2 34.42657 0.3904746 0.06960744
"5948" "ANUAK" "main.null" 3 33.0193 0.4302656 0.06868851
"5949" "ANUAK" "main.null" 4 43.44139 0.3393491 0.03518914
"5950" "ANUAK" "main.null" 5 42.83292 0.387142 0.04800043
"5951" "ANUAK" "main.null" 1 42.53033 0.3349557 0.05870629
"5952" "ANUAK" "main.null" 2 28.79346 0.3648005 0.05775447
"5953" "ANUAK" "main.null" 3 41.91691 0.2714351 0.05247459
"5954" "ANUAK" "main.null" 4 38.18425 0.3096761 0.04796836
"5955" "ANUAK" "main.null" 5 27.3309 0.3723701 0.08619369
"5956" "ANUAK" "main.null" 1 43.13661 0.3387015 0.05854691
"5957" "ANUAK" "main.null" 2 47.8237 0.3485381 0.05581582
"5958" "ANUAK" "main.null" 3 35.03895 0.2816022 0.07210978
"5959" "ANUAK" "main.null" 4 34.83421 0.3163394 0.05086534
"5960" "ANUAK" "main.null" 5 40.13813 0.3600554 0.07317079
"5961" "ANUAK" "main.null" 1 39.48128 0.3736657 0.03901651
"5962" "ANUAK" "main.null" 2 39.69961 0.399278 0.04283315
"5963" "ANUAK" "main.null" 3 44.82652 0.4026362 0.04998899
"5964" "ANUAK" "main.null" 4 49.76773 0.2807163 0.05122475
"5965" "ANUAK" "main.null" 5 47.18448 0.3193064 0.04838756
"5966" "ANUAK" "main.null" 1 50.42453 0.33554 0.05013374
"5967" "ANUAK" "main.null" 2 37.54407 0.3181735 0.03781825
"5968" "ANUAK" "main.null" 3 47.18448 0.2766195 0.04813658
"5969" "ANUAK" "main.null" 4 35.4503 0.305645 0.03594008
"5970" "ANUAK" "main.null" 5 34.63008 0.3397792 0.04519539
"5971" "ANUAK" "main.null" 1 39.48128 0.3494445 0.05370873
"5972" "ANUAK" "main.null" 2 40.57912 0.3629259 0.05308545
"5973" "ANUAK" "main.null" 3 51.41796 0.2601686 0.04765031
"5974" "ANUAK" "main.null" 4 32.62278 0.4263556 0.0408914
"5975" "ANUAK" "main.null" 5 44.98179 0.2878266 0.05503145
"5976" "ANUAK" "main.null" 1 46.23388 0.2898195 0.04702614
"5977" "ANUAK" "main.null" 2 28.05724 0.3762522 0.03607924
"5978" "ANUAK" "main.null" 3 48.79078 0.3240795 0.04070117
"5979" "ANUAK" "main.null" 4 49.11533 0.2674354 0.0454422
"5980" "ANUAK" "main.null" 5 37.12038 0.3462738 0.07294135
"5981" "ANUAK" "main.null" 1 40.35831 0.3559268 0.02648875
"5982" "ANUAK" "main.null" 2 37.75685 0.3583411 0.03588916
"5983" "ANUAK" "main.null" 3 32.22873 0.3451615 0.09941337
"5984" "ANUAK" "main.null" 4 35.86411 0.3942533 0.03857107
"5985" "ANUAK" "main.null" 5 57.93926 0.294726 0.04077797
"5986" "ANUAK" "main.null" 1 47.8237 0.27522 0.03098167
"5987" "ANUAK" "main.null" 2 53.09565 0.3127973 0.05649091
"5988" "ANUAK" "main.null" 3 49.44098 0.266191 0.03958679
"5989" "ANUAK" "main.null" 4 52.08574 0.341644 0.04515044
"5990" "ANUAK" "main.null" 5 35.24432 0.3509281 0.06727883
"5991" "ANUAK" "main.null" 1 44.05426 0.3607725 0.05602707
"5992" "ANUAK" "main.null" 2 39.26356 0.2862626 0.06530012
"5993" "ANUAK" "main.null" 3 38.39887 0.3152838 0.05557789
"5994" "ANUAK" "main.null" 4 46.54965 0.348145 0.03935472
"5995" "ANUAK" "main.null" 5 56.18468 0.2442386 0.04355234
"5996" "ANUAK" "main.null" 1 37.97024 0.3428767 0.05893013
"5997" "ANUAK" "main.null" 2 33.41829 0.3406867 0.09363037
"5998" "ANUAK" "main.null" 3 42.53033 0.342991 0.0382415
"5999" "ANUAK" "main.null" 4 35.4503 0.3441617 0.04124259
"6000" "ANUAK" "main.null" 5 34.83421 0.3544537 0.0907379
"6001" "AFAR" "main" 1 47.70351 0.8950376 0.1292891
"6002" "AFAR" "main" 2 42.14204 0.9010252 0.1645719
"6003" "AFAR" "main" 3 47.50354 0.8902016 0.1834699
"6004" "AFAR" "main" 4 50.63068 0.903245 0.1472924
"6005" "AFAR" "main" 5 45.68393 0.8577019 0.07718544
"6006" "AFAR" "main" 1 46.43111 0.9050662 0.2112484
"6007" "AFAR" "main" 2 42.75717 0.8733909 0.2362362
"6008" "AFAR" "main" 3 44.20816 0.9070529 0.2008867
"6009" "AFAR" "main" 4 42.49259 0.8662678 0.3465062
"6010" "AFAR" "main" 5 37.1732 0.8727242 0.2495507
"6011" "AFAR" "main" 1 43.5942 0.8783001 0.2149342
"6012" "AFAR" "main" 2 46.74756 0.9038324 0.1071677
"6013" "AFAR" "main" 3 53.94479 0.8785572 0.08504109
"6014" "AFAR" "main" 4 44.67152 0.8921632 0.158117
"6015" "AFAR" "main" 5 41.44056 0.8789775 0.2662948
"6016" "AFAR" "main" 1 55.62036 0.8970358 0.1535096
"6017" "AFAR" "main" 2 42.49259 0.9097098 0.1687884
"6018" "AFAR" "main" 3 59.00518 0.8998621 0.2035824
"6019" "AFAR" "main" 4 41.07818 0.8731912 0.1181499
"6020" "AFAR" "main" 5 52.75792 0.8969831 0.1718614
"6021" "AFAR" "main" 1 45.91921 0.8829085 0.1736433
"6022" "AFAR" "main" 2 40.68975 0.8756746 0.2990413
"6023" "AFAR" "main" 3 42.14204 0.8965419 0.2160552
"6024" "AFAR" "main" 4 39.34513 0.8929306 0.1310679
"6025" "AFAR" "main" 5 49.84959 0.8924294 0.1853354
"6026" "AFAR" "main" 1 53.43448 0.8868688 0.164043
"6027" "AFAR" "main" 2 51.45957 0.8875222 0.1287132
"6028" "AFAR" "main" 3 47.74356 0.8879432 0.2352783
"6029" "AFAR" "main" 4 44.20816 0.8897778 0.1398881
"6030" "AFAR" "main" 5 42.34177 0.8825519 0.2462942
"6031" "AFAR" "main" 1 56.01074 0.9062237 0.06136272
"6032" "AFAR" "main" 2 52.75792 0.9035479 0.1358157
"6033" "AFAR" "main" 3 45.99777 0.8923783 0.1477839
"6034" "AFAR" "main" 4 50.87863 0.8659074 0.2069756
"6035" "AFAR" "main" 5 40.02827 0.8810746 0.2878022
"6036" "AFAR" "main" 1 49.93152 0.8978296 0.166881
"6037" "AFAR" "main" 2 53.22259 0.8575701 0.2094756
"6038" "AFAR" "main" 3 53.85957 0.891865 0.08210894
"6039" "AFAR" "main" 4 44.98179 0.8990196 0.2725217
"6040" "AFAR" "main" 5 48.42696 0.8817084 0.1254898
"6041" "AFAR" "main" 1 47.50354 0.8990224 0.1146961
"6042" "AFAR" "main" 2 41.46851 0.8819395 0.2504155
"6043" "AFAR" "main" 3 50.38335 0.8854731 0.2774167
"6044" "AFAR" "main" 4 47.304 0.8929781 0.1445745
"6045" "AFAR" "main" 5 53.64681 0.8720876 0.1444266
"6046" "AFAR" "main" 1 47.50354 0.8932844 0.1580518
"6047" "AFAR" "main" 2 47.18448 0.88056 0.1613859
"6048" "AFAR" "main" 3 45.02065 0.8569901 0.3033307
"6049" "AFAR" "main" 4 36.07194 0.8814602 0.3043978
"6050" "AFAR" "main" 5 41.97313 0.8608241 0.2723162
"6051" "AFAR" "main" 1 39.15493 0.8602301 0.1580778
"6052" "AFAR" "main" 2 47.74356 0.8821491 0.1406926
"6053" "AFAR" "main" 3 58.82684 0.8977326 0.1476716
"6054" "AFAR" "main" 4 44.20816 0.9108204 0.1685809
"6055" "AFAR" "main" 5 49.89055 0.9005611 0.1630408
"6056" "AFAR" "main" 1 57.36601 0.9029597 0.1308637
"6057" "AFAR" "main" 2 50.09558 0.9086519 0.160028
"6058" "AFAR" "main" 3 51.5012 0.8738993 0.2197208
"6059" "AFAR" "main" 4 42.75717 0.9001603 0.18039
"6060" "AFAR" "main" 5 47.34387 0.893478 0.1519139
"6061" "AFAR" "main" 1 42.60588 0.9030907 0.1364679
"6062" "AFAR" "main" 2 45.7231 0.8939602 0.1764107
"6063" "AFAR" "main" 3 46.39163 0.8851164 0.07974963
"6064" "AFAR" "main" 4 49.84959 0.8788778 0.09670913
"6065" "AFAR" "main" 5 49.40022 0.8855483 0.2249949
"6066" "AFAR" "main" 1 48.46732 0.8782192 0.09467313
"6067" "AFAR" "main" 2 41.32889 0.895715 0.2060466
"6068" "AFAR" "main" 3 39.97339 0.8834807 0.1382654
"6069" "AFAR" "main" 4 44.09271 0.8711698 0.2452924
"6070" "AFAR" "main" 5 57.32203 0.8650782 0.2192124
"6071" "AFAR" "main" 1 45.09843 0.8918429 0.1868979
"6072" "AFAR" "main" 2 48.14496 0.8642187 0.1622681
"6073" "AFAR" "main" 3 41.6924 0.8609363 0.2872757
"6074" "AFAR" "main" 4 47.26414 0.9161785 0.2195505
"6075" "AFAR" "main" 5 50.63068 0.9053955 0.1824066
"6076" "AFAR" "main" 1 37.27897 0.8771724 0.2089574
"6077" "AFAR" "main" 2 47.34387 0.8864699 0.1399072
"6078" "AFAR" "main" 3 46.86651 0.8972755 0.1651528
"6079" "AFAR" "main" 4 43.09859 0.8915428 0.2059002
"6080" "AFAR" "main" 5 51.66787 0.9078797 0.1012518
"6081" "AFAR" "main" 1 39.80901 0.8891433 0.1987997
"6082" "AFAR" "main" 2 54.11544 0.8820366 0.2351534
"6083" "AFAR" "main" 3 48.22545 0.9043638 0.1538653
"6084" "AFAR" "main" 4 53.85957 0.901627 0.1330699
"6085" "AFAR" "main" 5 40.74512 0.8849358 0.2169574
"6086" "AFAR" "main" 1 44.74898 0.8792284 0.1908991
"6087" "AFAR" "main" 2 42.68149 0.8989671 0.1715604
"6088" "AFAR" "main" 3 47.34387 0.9034101 0.1744017
"6089" "AFAR" "main" 4 44.90412 0.8665418 0.2391659
"6090" "AFAR" "main" 5 47.78362 0.8687901 0.1453162
"6091" "AFAR" "main" 1 53.90217 0.8982872 0.08170994
"6092" "AFAR" "main" 2 57.05854 0.9083649 0.09344511
"6093" "AFAR" "main" 3 53.85957 0.8904646 0.1313858
"6094" "AFAR" "main" 4 53.68933 0.8917191 0.1377434
"6095" "AFAR" "main" 5 46.15511 0.8695987 0.3172957
"6096" "AFAR" "main" 1 58.02771 0.877172 0.08767321
"6097" "AFAR" "main" 2 41.41263 0.8810522 0.1443582
"6098" "AFAR" "main" 3 38.56025 0.9140473 0.3026085
"6099" "AFAR" "main" 4 52.21144 0.9095392 0.1011522
"6100" "AFAR" "main" 5 45.60564 0.8901623 0.2200096
"6101" "AFAR" "main.null" 1 53.47692 0.8469464 0.1576488
"6102" "AFAR" "main.null" 2 55.83707 0.8629384 0.08406555
"6103" "AFAR" "main.null" 3 63.18279 0.8373125 0.07379965
"6104" "AFAR" "main.null" 4 54.20087 0.8394633 0.0622004
"6105" "AFAR" "main.null" 5 50.05454 0.8337238 0.07447269
"6106" "AFAR" "main.null" 1 58.07196 0.8406588 0.08059165
"6107" "AFAR" "main.null" 2 56.97084 0.8352332 0.1044682
"6108" "AFAR" "main.null" 3 46.07641 0.8470256 0.2087444
"6109" "AFAR" "main.null" 4 46.54965 0.8678208 0.1043096
"6110" "AFAR" "main.null" 5 48.70981 0.8178954 0.2462112
"6111" "AFAR" "main.null" 1 48.62891 0.8505993 0.07609317
"6112" "AFAR" "main.null" 2 56.70817 0.8254635 0.1334553
"6113" "AFAR" "main.null" 3 51.16868 0.8433897 0.05491433
"6114" "AFAR" "main.null" 4 57.80671 0.8262843 0.06684251
"6115" "AFAR" "main.null" 5 65.89115 0.8468486 0.04327343
"6116" "AFAR" "main.null" 1 57.76256 0.8313501 0.1685631
"6117" "AFAR" "main.null" 2 61.2576 0.8325897 0.1935417
"6118" "AFAR" "main.null" 3 58.02771 0.8379394 0.123624
"6119" "AFAR" "main.null" 4 51.41796 0.8012147 0.206818
"6120" "AFAR" "main.null" 5 52.25338 0.8386143 0.1359533
"6121" "AFAR" "main.null" 1 68.46462 0.832431 0.06158889
"6122" "AFAR" "main.null" 2 60.08099 0.8441992 0.114755
"6123" "AFAR" "main.null" 3 54.8008 0.8330568 0.1243001
"6124" "AFAR" "main.null" 4 44.82652 0.8502372 0.1123383
"6125" "AFAR" "main.null" 5 52.08574 0.8514293 0.2088606
"6126" "AFAR" "main.null" 1 55.14512 0.8202176 0.0938923
"6127" "AFAR" "main.null" 2 57.85088 0.8615958 0.09135967
"6128" "AFAR" "main.null" 3 65.7968 0.8229565 0.1237611
"6129" "AFAR" "main.null" 4 57.58615 0.85428 0.1133372
"6130" "AFAR" "main.null" 5 53.98743 0.8505878 0.1280334
"6131" "AFAR" "main.null" 1 49.60422 0.8497451 0.1480572
"6132" "AFAR" "main.null" 2 54.97282 0.845061 0.1364601
"6133" "AFAR" "main.null" 3 56.01074 0.84634 0.2166714
"6134" "AFAR" "main.null" 4 58.20481 0.8493136 0.06733464
"6135" "AFAR" "main.null" 5 58.20481 0.8551913 0.1382861
"6136" "AFAR" "main.null" 1 53.09565 0.8384257 0.1054552
"6137" "AFAR" "main.null" 2 60.26125 0.8481073 0.1016142
"6138" "AFAR" "main.null" 3 51.45957 0.8268028 0.1680392
"6139" "AFAR" "main.null" 4 46.03708 0.8425435 0.1764336
"6140" "AFAR" "main.null" 5 55.36088 0.8687847 0.08706246
"6141" "AFAR" "main.null" 1 49.48177 0.8563897 0.08866526
"6142" "AFAR" "main.null" 2 61.30308 0.842122 0.1601894
"6143" "AFAR" "main.null" 3 57.05854 0.8262639 0.08923679
"6144" "AFAR" "main.null" 4 60.6226 0.8425631 0.0993154
"6145" "AFAR" "main.null" 5 52.42128 0.8470243 0.1512783
"6146" "AFAR" "main.null" 1 56.01074 0.8827369 0.1970929
"6147" "AFAR" "main.null" 2 58.38219 0.8772111 0.07675511
"6148" "AFAR" "main.null" 3 61.34859 0.8542225 0.1209579
"6149" "AFAR" "main.null" 4 52.12763 0.8259173 0.09818885
"6150" "AFAR" "main.null" 5 65.23212 0.8647777 0.09915916
"6151" "AFAR" "main.null" 1 67.17163 0.8544611 0.1184403
"6152" "AFAR" "main.null" 2 49.68594 0.8454087 0.1464993
"6153" "AFAR" "main.null" 3 57.98347 0.8287565 0.06210761
"6154" "AFAR" "main.null" 4 53.43448 0.8607228 0.1015198
"6155" "AFAR" "main.null" 5 52.16953 0.8413364 0.1818769
"6156" "AFAR" "main.null" 1 61.62197 0.8538574 0.1265758
"6157" "AFAR" "main.null" 2 51.2517 0.8684589 0.1520846
"6158" "AFAR" "main.null" 3 52.33729 0.8215384 0.1368229
"6159" "AFAR" "main.null" 4 51.83481 0.8446069 0.1870719
"6160" "AFAR" "main.null" 5 55.14512 0.8564209 0.06872581
"6161" "AFAR" "main.null" 1 59.09445 0.8439957 0.1647712
"6162" "AFAR" "main.null" 2 46.9459 0.8359656 0.2715267
"6163" "AFAR" "main.null" 3 49.68594 0.8121331 0.1367487
"6164" "AFAR" "main.null" 4 52.12763 0.8444767 0.1107076
"6165" "AFAR" "main.null" 5 52.92665 0.8346861 0.1475644
"6166" "AFAR" "main.null" 1 49.93152 0.8624928 0.163948
"6167" "AFAR" "main.null" 2 59.36268 0.8330008 0.09917483
"6168" "AFAR" "main.null" 3 58.47098 0.8420685 0.1518801
"6169" "AFAR" "main.null" 4 61.53077 0.842685 0.06648674
"6170" "AFAR" "main.null" 5 55.23138 0.8518958 0.1513036
"6171" "AFAR" "main.null" 1 46.54965 0.8531076 0.2033752
"6172" "AFAR" "main.null" 2 54.11544 0.8466998 0.05903499
"6173" "AFAR" "main.null" 3 45.02065 0.8513267 0.08183507
"6174" "AFAR" "main.null" 4 59.09445 0.8350064 0.07359977
"6175" "AFAR" "main.null" 5 65.32606 0.8700061 0.06415415
"6176" "AFAR" "main.null" 1 63.78481 0.8406962 0.05430958
"6177" "AFAR" "main.null" 2 48.95292 0.8356233 0.1044756
"6178" "AFAR" "main.null" 3 62.72166 0.8599365 0.05378338
"6179" "AFAR" "main.null" 4 57.85088 0.8322475 0.06752113
"6180" "AFAR" "main.null" 5 59.04981 0.8435168 0.07211732
"6181" "AFAR" "main.null" 1 48.87181 0.8505096 0.09636451
"6182" "AFAR" "main.null" 2 56.18468 0.8902742 0.1278412
"6183" "AFAR" "main.null" 3 54.45757 0.8105792 0.1731486
"6184" "AFAR" "main.null" 4 61.2576 0.8587326 0.1040693
"6185" "AFAR" "main.null" 5 55.75033 0.8736888 0.1626322
"6186" "AFAR" "main.null" 1 57.76256 0.839113 0.137208
"6187" "AFAR" "main.null" 2 53.94479 0.8098189 0.203215
"6188" "AFAR" "main.null" 3 62.26225 0.8463755 0.09453316
"6189" "AFAR" "main.null" 4 52.84225 0.8447886 0.08115423
"6190" "AFAR" "main.null" 5 50.09558 0.8539638 0.1744108
"6191" "AFAR" "main.null" 1 60.08099 0.8618827 0.04036231
"6192" "AFAR" "main.null" 2 55.14512 0.8419537 0.1567372
"6193" "AFAR" "main.null" 3 45.76229 0.8568659 0.1849069
"6194" "AFAR" "main.null" 4 63.92415 0.8273344 0.05014605
"6195" "AFAR" "main.null" 5 65.04444 0.8349979 0.1310666
"6196" "AFAR" "main.null" 1 55.05894 0.8376034 0.1819568
"6197" "AFAR" "main.null" 2 45.60564 0.8143918 0.214789
"6198" "AFAR" "main.null" 3 50.17772 0.8552212 0.1420898
"6199" "AFAR" "main.null" 4 60.44178 0.8529881 0.05654056
"6200" "AFAR" "main.null" 5 48.06454 0.8115386 0.1281778
"6201" "OROMO" "main" 1 58.64877 0.9008211 0.4314112
"6202" "OROMO" "main" 2 50.21881 0.9135279 0.4276374
"6203" "OROMO" "main" 3 55.62036 0.9008378 0.4814417
"6204" "OROMO" "main" 4 53.85957 0.9262632 0.3936249
"6205" "OROMO" "main" 5 55.49054 0.8998271 0.4008702
"6206" "OROMO" "main" 1 51.08572 0.8924693 0.5667931
"6207" "OROMO" "main" 2 50.67196 0.8732293 0.5585429
"6208" "OROMO" "main" 3 57.63022 0.887411 0.5243487
"6209" "OROMO" "main" 4 57.85088 0.9024383 0.451029
"6210" "OROMO" "main" 5 54.20087 0.8930672 0.4269525
"6211" "OROMO" "main" 1 53.77442 0.9117835 0.486081
"6212" "OROMO" "main" 2 52.92665 0.9127259 0.4636355
"6213" "OROMO" "main" 3 59.31793 0.9126209 0.5241607
"6214" "OROMO" "main" 4 57.54208 0.9058233 0.3769567
"6215" "OROMO" "main" 5 48.87181 0.8878246 0.4822076
"6216" "OROMO" "main" 1 57.10241 0.9334802 0.386736
"6217" "OROMO" "main" 2 49.89055 0.9225717 0.3820585
"6218" "OROMO" "main" 3 55.96729 0.9168258 0.2916464
"6219" "OROMO" "main" 4 47.90391 0.9083339 0.5738522
"6220" "OROMO" "main" 5 50.09558 0.9223054 0.3774649
"6221" "OROMO" "main" 1 51.2517 0.9038638 0.2741909
"6222" "OROMO" "main" 2 59.00518 0.9260475 0.4608915
"6223" "OROMO" "main" 3 53.56183 0.9207802 0.4293638
"6224" "OROMO" "main" 4 49.84959 0.9114248 0.4117369
"6225" "OROMO" "main" 5 50.83726 0.9033542 0.417967
"6226" "OROMO" "main" 1 55.62036 0.9246018 0.4398674
"6227" "OROMO" "main" 2 51.62617 0.8843367 0.5968277
"6228" "OROMO" "main" 3 50.58942 0.8847672 0.5736447
"6229" "OROMO" "main" 4 44.51679 0.8940878 0.5151427
"6230" "OROMO" "main" 5 50.17772 0.885896 0.5867232
"6231" "OROMO" "main" 1 51.29324 0.9149053 0.4439405
"6232" "OROMO" "main" 2 50.01352 0.8951165 0.4735471
"6233" "OROMO" "main" 3 58.20481 0.9036017 0.4189916
"6234" "OROMO" "main" 4 55.62036 0.8922954 0.426358
"6235" "OROMO" "main" 5 53.60431 0.8907158 0.4467238
"6236" "OROMO" "main" 1 51.21018 0.8772817 0.5467583
"6237" "OROMO" "main" 2 48.58849 0.9156547 0.4967522
"6238" "OROMO" "main" 3 59.31793 0.9196134 0.414917
"6239" "OROMO" "main" 4 57.49804 0.9076109 0.3828123
"6240" "OROMO" "main" 5 54.71489 0.8899317 0.5049152
"6241" "OROMO" "main" 1 55.3177 0.9103862 0.5114504
"6242" "OROMO" "main" 2 49.44098 0.9233046 0.4659552
"6243" "OROMO" "main" 3 55.40409 0.897062 0.4498923
"6244" "OROMO" "main" 4 55.66367 0.9169254 0.4450554
"6245" "OROMO" "main" 5 51.41796 0.9164654 0.351211
"6246" "OROMO" "main" 1 57.36601 0.8684606 0.4993607
"6247" "OROMO" "main" 2 53.43448 0.9112975 0.3730692
"6248" "OROMO" "main" 3 59.63153 0.9246187 0.3220784
"6249" "OROMO" "main" 4 62.81375 0.9095715 0.4286685
"6250" "OROMO" "main" 5 52.33729 0.9185073 0.4351136
"6251" "OROMO" "main" 1 57.19021 0.8821976 0.5057093
"6252" "OROMO" "main" 2 56.4025 0.8948761 0.4485707
"6253" "OROMO" "main" 3 53.43448 0.9050061 0.3867079
"6254" "OROMO" "main" 4 60.80368 0.922631 0.3396932
"6255" "OROMO" "main" 5 50.75458 0.8653277 0.6298458
"6256" "OROMO" "main" 1 52.25338 0.8996784 0.4873875
"6257" "OROMO" "main" 2 47.70351 0.923239 0.4653881
"6258" "OROMO" "main" 3 53.85957 0.934456 0.288755
"6259" "OROMO" "main" 4 57.76256 0.9262492 0.2483949
"6260" "OROMO" "main" 5 53.94479 0.9246083 0.2986804
"6261" "OROMO" "main" 1 55.14512 0.9101082 0.3727175
"6262" "OROMO" "main" 2 51.7513 0.9103822 0.3970842
"6263" "OROMO" "main" 3 57.23413 0.9025541 0.4946339
"6264" "OROMO" "main" 4 55.23138 0.9076453 0.4039985
"6265" "OROMO" "main" 5 52.00203 0.8897379 0.5072156
"6266" "OROMO" "main" 1 60.08099 0.9044147 0.4704608
"6267" "OROMO" "main" 2 47.4636 0.8964801 0.6205593
"6268" "OROMO" "main" 3 53.51936 0.9220473 0.4448367
"6269" "OROMO" "main" 4 60.53216 0.9157735 0.3897711
"6270" "OROMO" "main" 5 55.83707 0.908047 0.505489
"6271" "OROMO" "main" 1 58.64877 0.9054164 0.3945354
"6272" "OROMO" "main" 2 52.37928 0.9027023 0.4351121
"6273" "OROMO" "main" 3 54.58615 0.8723979 0.5268344
"6274" "OROMO" "main" 4 50.96141 0.9094486 0.3794258
"6275" "OROMO" "main" 5 45.87995 0.9154828 0.4021095
"6276" "OROMO" "main" 1 61.85025 0.9088631 0.5297858
"6277" "OROMO" "main" 2 50.96141 0.8859896 0.5466675
"6278" "OROMO" "main" 3 48.26572 0.8798373 0.6063513
"6279" "OROMO" "main" 4 54.15815 0.9044103 0.3639517
"6280" "OROMO" "main" 5 61.03043 0.9099531 0.3999531
"6281" "OROMO" "main" 1 54.97282 0.9213271 0.3800075
"6282" "OROMO" "main" 2 60.26125 0.888216 0.5364929
"6283" "OROMO" "main" 3 54.11544 0.9024337 0.5321274
"6284" "OROMO" "main" 4 52.29533 0.9215592 0.4602246
"6285" "OROMO" "main" 5 52.12763 0.8991933 0.4620044
"6286" "OROMO" "main" 1 47.8237 0.8889174 0.645049
"6287" "OROMO" "main" 2 51.41796 0.9055351 0.4604769
"6288" "OROMO" "main" 3 56.35891 0.9100392 0.3569457
"6289" "OROMO" "main" 4 57.85088 0.9234556 0.3495848
"6290" "OROMO" "main" 5 46.62876 0.9088527 0.5372886
"6291" "OROMO" "main" 1 57.27807 0.9042585 0.4897755
"6292" "OROMO" "main" 2 52.75792 0.9149073 0.388779
"6293" "OROMO" "main" 3 50.71326 0.8999993 0.5123882
"6294" "OROMO" "main" 4 52.92665 0.906976 0.4164218
"6295" "OROMO" "main" 5 55.92387 0.9122233 0.4131041
"6296" "OROMO" "main" 1 50.42453 0.8999101 0.454176
"6297" "OROMO" "main" 2 53.90217 0.9193594 0.3769133
"6298" "OROMO" "main" 3 52.37928 0.8899562 0.4579872
"6299" "OROMO" "main" 4 57.76256 0.8958774 0.5477521
"6300" "OROMO" "main" 5 50.25992 0.8880553 0.5760491
"6301" "OROMO" "main.null" 1 62.90591 0.8973395 0.3867058
"6302" "OROMO" "main.null" 2 59.6764 0.9152698 0.2158682
"6303" "OROMO" "main.null" 3 54.97282 0.9066361 0.2636721
"6304" "OROMO" "main.null" 4 60.849 0.9032016 0.3442864
"6305" "OROMO" "main.null" 5 49.31873 0.9205297 0.2862194
"6306" "OROMO" "main.null" 1 62.07897 0.9075325 0.3595658
"6307" "OROMO" "main.null" 2 63.09042 0.8867776 0.3268246
"6308" "OROMO" "main.null" 3 61.30308 0.8881957 0.3632247
"6309" "OROMO" "main.null" 4 54.62905 0.8913065 0.4289148
"6310" "OROMO" "main.null" 5 50.34219 0.8813157 0.3714793
"6311" "OROMO" "main.null" 1 57.41 0.8875132 0.3311992
"6312" "OROMO" "main.null" 2 53.01112 0.8772855 0.4545429
"6313" "OROMO" "main.null" 3 56.44612 0.8990967 0.314999
"6314" "OROMO" "main.null" 4 59.36268 0.8804658 0.3874801
"6315" "OROMO" "main.null" 5 59.36268 0.8940277 0.3637435
"6316" "OROMO" "main.null" 1 54.8008 0.8559409 0.5194352
"6317" "OROMO" "main.null" 2 50.21881 0.9062948 0.5260614
"6318" "OROMO" "main.null" 3 55.23138 0.8920456 0.3744547
"6319" "OROMO" "main.null" 4 61.21213 0.9075163 0.2444102
"6320" "OROMO" "main.null" 5 59.00518 0.8965912 0.2483098
"6321" "OROMO" "main.null" 1 59.36268 0.89965 0.4400963
"6322" "OROMO" "main.null" 2 57.76256 0.9018675 0.1736518
"6323" "OROMO" "main.null" 3 54.32915 0.8904128 0.431281
"6324" "OROMO" "main.null" 4 50.38335 0.9030761 0.4410779
"6325" "OROMO" "main.null" 5 56.70817 0.8879073 0.3595542
"6326" "OROMO" "main.null" 1 52.75792 0.8674931 0.4411925
"6327" "OROMO" "main.null" 2 63.46028 0.9049318 0.2802674
"6328" "OROMO" "main.null" 3 57.32203 0.8897398 0.4211903
"6329" "OROMO" "main.null" 4 58.73777 0.8928193 0.3561426
"6330" "OROMO" "main.null" 5 52.92665 0.9127191 0.2519991
"6331" "OROMO" "main.null" 1 41.80458 0.8891653 0.5247835
"6332" "OROMO" "main.null" 2 62.7677 0.8986158 0.3896044
"6333" "OROMO" "main.null" 3 62.17058 0.8897866 0.339724
"6334" "OROMO" "main.null" 4 57.63022 0.8955459 0.364195
"6335" "OROMO" "main.null" 5 60.08099 0.8867705 0.3978271
"6336" "OROMO" "main.null" 1 53.77442 0.9045242 0.3363524
"6337" "OROMO" "main.null" 2 58.42658 0.8853926 0.4373214
"6338" "OROMO" "main.null" 3 48.91235 0.8767229 0.4872041
"6339" "OROMO" "main.null" 4 56.75191 0.8926925 0.3503171
"6340" "OROMO" "main.null" 5 54.32915 0.867658 0.5147209
"6341" "OROMO" "main.null" 1 58.29346 0.90885 0.3355791
"6342" "OROMO" "main.null" 2 47.74356 0.8840745 0.4944535
"6343" "OROMO" "main.null" 3 60.08099 0.9091547 0.2982878
"6344" "OROMO" "main.null" 4 62.81375 0.8867623 0.2528278
"6345" "OROMO" "main.null" 5 56.83943 0.9150839 0.3051261
"6346" "OROMO" "main.null" 1 55.88046 0.9154928 0.2595457
"6347" "OROMO" "main.null" 2 61.85025 0.8877139 0.3155258
"6348" "OROMO" "main.null" 3 60.53216 0.9068912 0.3058414
