"result" "gen.1date" "proportion.source1" "maxR2fit.1date" "fit.quality.1event" "fit.quality.2events" "bestmatch.event1.source1" "bestmatch.event1.source2" "proportion.event2.source1" "bestmatch.event2.source1" "bestmatch.event2.source2" "gen.2dates.date1" "gen.2dates.date2" "maxScore.2events" "proportion.date1.source1" "bestmatch.date1.source1" "bestmatch.date1.source2" "proportion.date2.source1" "bestmatch.date2.source1" "bestmatch.date2.source2" "JOLA" "WOLLOF" "MANDINKAI" "MANDINKAII" "SEREHULE" "FULAI" "MALINKE" "SERERE" "MANJAGO" "FULAII" "BAMBARA" "AKANS" "MOSSI" "YRI" "KASEM" "NAMKAM" "SEMI.BANTU" "BANTU" "LWK" "KAMBE" "CHONYI" "KAUMA" "WASAMBAA" "GIRIAMA" "WABONDEI" "MZIGUA" "MKK" "WOLAYTA" "SOMALI" "ARI" "SUDANESE" "GUMUZ" "OROMO" "AMHARA" "AFAR" "ANUAK" "TYGRAY" "MALAWI" "SEBANTU" "AMAXHOSA" "SWBANTU" "KHWE" "GUIGHANAKGAL" "KARRETJIE" "NAMA" "XUN" "KHOMANI" "JUHOAN" "FIN" "CEU" "GBR" "IBS" "TSI" "GIH" "KHV" "CDX" "CHB" "CHS" "JPT" "PELII"
"WASAMBAA.nolocalnosouth.5" "multiple-dates" "23.8789662016659" "0.14" "0.98150326611401" "0.999287280724284" "0.999954054562074" "MKK" "SEMI.BANTU" "0.31" "SEMI.BANTU" "SEMI.BANTU" "17.5991395263689" "96.9935066503895" "0.458628922949927" "0.15" "MKK" "SEMI.BANTU" "0.16" "MKK" "SEMI.BANTU" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.154593365893179" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.651045684906693" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.057290621896467" "0.0374768666770409" "0.0995934606266201" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"WASAMBAA.nolocalnosouth.6" "multiple-dates" "23.8789662016659" "0.14" "0.98150326611401" "0.999287280724284" "0.999954054562074" "MKK" "SEMI.BANTU" "0.31" "SEMI.BANTU" "SEMI.BANTU" "17.5991395263689" "96.9935066503895" "0.458628922949927" "0.15" "MKK" "SEMI.BANTU" "0.16" "MKK" "SEMI.BANTU" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.536680007556291" "0.34664097360817" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0252648305043746" "0.0661349407045869" "0.0252792476265773" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"WASAMBAA.nolocalnosouth.7" "multiple-dates" "23.8789662016659" "0.14" "0.98150326611401" "0.999287280724284" "0.999954054562074" "MKK" "SEMI.BANTU" "0.31" "SEMI.BANTU" "SEMI.BANTU" "17.5991395263689" "96.9935066503895" "0.458628922949927" "0.15" "MKK" "SEMI.BANTU" "0.16" "MKK" "SEMI.BANTU" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0179827301928062" "0" "0" "0" "0" "0" "0" "0" "0" "0.591849133769132" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.116500024047441" "0.0905433359948504" "0.18312477599577" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"WASAMBAA.nolocalnosouth.8" "multiple-dates" "23.8789662016659" "0.14" "0.98150326611401" "0.999287280724284" "0.999954054562074" "MKK" "SEMI.BANTU" "0.31" "SEMI.BANTU" "SEMI.BANTU" "17.5991395263689" "96.9935066503895" "0.458628922949927" "0.15" "MKK" "SEMI.BANTU" "0.16" "MKK" "SEMI.BANTU" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.642425812069061" "0.281729297419756" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0130733909545515" "0.0556655581212935" "0.00710594143533795" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"GIRIAMA.nolocal.1" "one-date" "24.8343662515825" "0.07" "0.988307065129921" "0.985258223407612" "0.999758865588606" "GBR" "MALAWI" "0.36" "MALAWI" "MALAWI" "15.8900383963871" "41.2100839687385" "0.260714020482589" "0.12" "MALAWI" "MALAWI" "0.05" "GBR" "MALAWI" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.232035799740771" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0217578944104712" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0664253894371981" "0" "0.551671777161129" "0" "0.128109139250432" "0" "0" "0" "0" "0" "0" "0"
"GIRIAMA.nolocal.2" "one-date" "24.8343662515825" "0.07" "0.988307065129921" "0.985258223407612" "0.999758865588606" "GBR" "MALAWI" "0.36" "MALAWI" "MALAWI" "15.8900383963871" "41.2100839687385" "0.260714020482589" "0.12" "MALAWI" "MALAWI" "0.05" "GBR" "MALAWI" "0" "0.000342002279888135" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.00436150945554164" "0" "0.072647966262079" "0.0715444883808546" "0" "0" "0" "0" "0" "0" "0" "0" "0.0194111355880061" "0" "0.00881662406624784" "0.00632681315010048" "0.0148669616364211" "0" "0" "0" "0" "0.00336032620311375" "0" "0.753446733260338" "0" "0.0448324576561845" "0" "0" "0" "0" "0" "0" "0" "4.298206122494e-05" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"GIRIAMA.nolocal.3" "one-date" "24.8343662515825" "0.07" "0.988307065129921" "0.985258223407612" "0.999758865588606" "GBR" "MALAWI" "0.36" "MALAWI" "MALAWI" "15.8900383963871" "41.2100839687385" "0.260714020482589" "0.12" "MALAWI" "MALAWI" "0.05" "GBR" "MALAWI" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0773315069163412" "0" "0" "0" "0" "0" "0" "0" "0" "0.120008341854" "0" "0.140488639887743" "0.0523042453722846" "0.166990144473239" "0" "0" "0" "0.0254213872986592" "0" "0" "0.390742040724962" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0267136934727712" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"GIRIAMA.nolocal.4" "one-date" "24.8343662515825" "0.07" "0.988307065129921" "0.985258223407612" "0.999758865588606" "GBR" "MALAWI" "0.36" "MALAWI" "MALAWI" "15.8900383963871" "41.2100839687385" "0.260714020482589" "0.12" "MALAWI" "MALAWI" "0.05" "GBR" "MALAWI" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.813647527723311" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0184738104909035" "0" "0.167878661785785" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"GIRIAMA.nolocal.5" "one-date" "24.8343662515825" "0.07" "0.988307065129921" "0.985258223407612" "0.999758865588606" "GBR" "MALAWI" "0.36" "MALAWI" "MALAWI" "15.8900383963871" "41.2100839687385" "0.260714020482589" "0.12" "MALAWI" "MALAWI" "0.05" "GBR" "MALAWI" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.180711564951121" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.440866038098849" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.033790208609702" "0" "0.247077218210834" "0" "0.0975549701294943" "0" "0" "0" "0" "0" "0" "0"
"GIRIAMA.nolocal.6" "one-date" "24.8343662515825" "0.07" "0.988307065129921" "0.985258223407612" "0.999758865588606" "GBR" "MALAWI" "0.36" "MALAWI" "MALAWI" "15.8900383963871" "41.2100839687385" "0.260714020482589" "0.12" "MALAWI" "MALAWI" "0.05" "GBR" "MALAWI" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.00751369082232635" "0" "0.0736386321818655" "0.0803415820994201" "0" "0" "0" "0" "0" "0" "0" "0" "0.0106436118415958" "0" "0.00863102537326304" "0.00372515773873096" "0.0266206582902641" "0" "0" "0" "0" "0.00166474759591116" "0" "0.723811611246287" "0" "0.0617345678298837" "0" "0" "0" "0" "0" "0" "0" "0.00167471498045208" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"GIRIAMA.nolocal.7" "one-date" "24.8343662515825" "0.07" "0.988307065129921" "0.985258223407612" "0.999758865588606" "GBR" "MALAWI" "0.36" "MALAWI" "MALAWI" "15.8900383963871" "41.2100839687385" "0.260714020482589" "0.12" "MALAWI" "MALAWI" "0.05" "GBR" "MALAWI" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.193922487805262" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.00654173503967481" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0919495086835259" "0" "0.707586268471537" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"GIRIAMA.nolocal.8" "one-date" "24.8343662515825" "0.07" "0.988307065129921" "0.985258223407612" "0.999758865588606" "GBR" "MALAWI" "0.36" "MALAWI" "MALAWI" "15.8900383963871" "41.2100839687385" "0.260714020482589" "0.12" "MALAWI" "MALAWI" "0.05" "GBR" "MALAWI" "0" "0" "0" "0" "0" "0" "0.0034275624592368" "0" "0" "0" "0" "0" "0" "0" "0.00354382527772371" "0" "0.0723019043255552" "0.0690300532105849" "0" "0" "0" "0" "0" "0" "0" "0" "0.027871967394308" "0" "0.0132050453081046" "0.00672046715948963" "0.0107187543428477" "0.00051469396484598" "0" "0" "0" "0.00950506372237656" "0" "0.738795447681275" "0" "0.0443652151536518" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"GIRIAMA.nolocalnomalawi.1" "multiple-dates" "24.2270104781834" "0.08" "0.984429944025505" "0.997984387779424" "0.999964169602567" "MKK" "SEBANTU" "0.46" "SEBANTU" "SEBANTU" "17.196092414167" "62.3050753056057" "0.421587518241607" "0.05" "MKK" "SEBANTU" "0.07" "MKK" "SEBANTU" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.572430793546503" "0" "0.427569206453497" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"GIRIAMA.nolocalnomalawi.2" "multiple-dates" "24.2270104781834" "0.08" "0.984429944025505" "0.997984387779424" "0.999964169602567" "MKK" "SEBANTU" "0.46" "SEBANTU" "SEBANTU" "17.196092414167" "62.3050753056057" "0.421587518241607" "0.05" "MKK" "SEBANTU" "0.07" "MKK" "SEBANTU" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.135673307610035" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.864326692389965" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"GIRIAMA.nolocalnomalawi.3" "multiple-dates" "24.2270104781834" "0.08" "0.984429944025505" "0.997984387779424" "0.999964169602567" "MKK" "SEBANTU" "0.46" "SEBANTU" "SEBANTU" "17.196092414167" "62.3050753056057" "0.421587518241607" "0.05" "MKK" "SEBANTU" "0.07" "MKK" "SEBANTU" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0343455883584912" "0.340965182341584" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.624689229299924" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"GIRIAMA.nolocalnomalawi.4" "multiple-dates" "24.2270104781834" "0.08" "0.984429944025505" "0.997984387779424" "0.999964169602567" "MKK" "SEBANTU" "0.46" "SEBANTU" "SEBANTU" "17.196092414167" "62.3050753056057" "0.421587518241607" "0.05" "MKK" "SEBANTU" "0.07" "MKK" "SEBANTU" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0567356465612055" "0" "0.0342548263699611" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.909009527068833" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"GIRIAMA.nolocalnomalawi.5" "multiple-dates" "24.2270104781834" "0.08" "0.984429944025505" "0.997984387779424" "0.999964169602567" "MKK" "SEBANTU" "0.46" "SEBANTU" "SEBANTU" "17.196092414167" "62.3050753056057" "0.421587518241607" "0.05" "MKK" "SEBANTU" "0.07" "MKK" "SEBANTU" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.572988368911151" "0" "0.398054875105479" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0289567559833704" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"GIRIAMA.nolocalnomalawi.6" "multiple-dates" "24.2270104781834" "0.08" "0.984429944025505" "0.997984387779424" "0.999964169602567" "MKK" "SEBANTU" "0.46" "SEBANTU" "SEBANTU" "17.196092414167" "62.3050753056057" "0.421587518241607" "0.05" "MKK" "SEBANTU" "0.07" "MKK" "SEBANTU" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0316230735851198" "0.142563441431087" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.825813484983794" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"GIRIAMA.nolocalnomalawi.7" "multiple-dates" "24.2270104781834" "0.08" "0.984429944025505" "0.997984387779424" "0.999964169602567" "MKK" "SEBANTU" "0.46" "SEBANTU" "SEBANTU" "17.196092414167" "62.3050753056057" "0.421587518241607" "0.05" "MKK" "SEBANTU" "0.07" "MKK" "SEBANTU" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.00635581646508774" "0.0858817735663011" "0" "0" "0" "0" "0" "0" "0" "0" "0.50936296241812" "0" "0.398399447550492" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"GIRIAMA.nolocalnomalawi.8" "multiple-dates" "24.2270104781834" "0.08" "0.984429944025505" "0.997984387779424" "0.999964169602567" "MKK" "SEBANTU" "0.46" "SEBANTU" "SEBANTU" "17.196092414167" "62.3050753056057" "0.421587518241607" "0.05" "MKK" "SEBANTU" "0.07" "MKK" "SEBANTU" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0141970351251203" "0.119485089345185" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.866317875529695" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"GIRIAMA.nolocalnosouth.1" "one-date" "27.1059492952654" "0.12" "0.977263264141042" "0.999577655066368" "0.99997192064639" "MKK" "SEMI.BANTU" "0.21" "BANTU" "SEMI.BANTU" "20.8777157926194" "114.821539779657" "0.28077290571219" "0.09" "MKK" "SEMI.BANTU" "0.12" "MKK" "SEMI.BANTU" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.859086907845798" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.00652621260565271" "0.0434747183165229" "0.0909121612320265" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"GIRIAMA.nolocalnosouth.2" "one-date" "27.1059492952654" "0.12" "0.977263264141042" "0.999577655066368" "0.99997192064639" "MKK" "SEMI.BANTU" "0.21" "BANTU" "SEMI.BANTU" "20.8777157926194" "114.821539779657" "0.28077290571219" "0.09" "MKK" "SEMI.BANTU" "0.12" "MKK" "SEMI.BANTU" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.533866807746359" "0.379417176645672" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0200355510454124" "0.0609179284918868" "0.00576253607067033" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"GIRIAMA.nolocalnosouth.3" "one-date" "27.1059492952654" "0.12" "0.977263264141042" "0.999577655066368" "0.99997192064639" "MKK" "SEMI.BANTU" "0.21" "BANTU" "SEMI.BANTU" "20.8777157926194" "114.821539779657" "0.28077290571219" "0.09" "MKK" "SEMI.BANTU" "0.12" "MKK" "SEMI.BANTU" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.355237405971184" "0.413678856786102" "0" "0" "0" "0" "0" "0" "0" "0" "0.0142311243972019" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0384361824002186" "0.109450710984237" "0.068965719461056" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"GIRIAMA.nolocalnosouth.4" "one-date" "27.1059492952654" "0.12" "0.977263264141042" "0.999577655066368" "0.99997192064639" "MKK" "SEMI.BANTU" "0.21" "BANTU" "SEMI.BANTU" "20.8777157926194" "114.821539779657" "0.28077290571219" "0.09" "MKK" "SEMI.BANTU" "0.12" "MKK" "SEMI.BANTU" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.574117413577048" "0.269815734803903" "0" "0" "0" "0" "0" "0" "0" "0" "0.0591216657956764" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0256863336782896" "0.0517748634223856" "0.0194839887226971" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"GIRIAMA.nolocalnosouth.5" "one-date" "27.1059492952654" "0.12" "0.977263264141042" "0.999577655066368" "0.99997192064639" "MKK" "SEMI.BANTU" "0.21" "BANTU" "SEMI.BANTU" "20.8777157926194" "114.821539779657" "0.28077290571219" "0.09" "MKK" "SEMI.BANTU" "0.12" "MKK" "SEMI.BANTU" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.00201756169015757" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.849486999132262" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0377519243365362" "0.0524345604221893" "0.0583089544188552" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"GIRIAMA.nolocalnosouth.6" "one-date" "27.1059492952654" "0.12" "0.977263264141042" "0.999577655066368" "0.99997192064639" "MKK" "SEMI.BANTU" "0.21" "BANTU" "SEMI.BANTU" "20.8777157926194" "114.821539779657" "0.28077290571219" "0.09" "MKK" "SEMI.BANTU" "0.12" "MKK" "SEMI.BANTU" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.518056038916134" "0.374193285538574" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0235136714647656" "0.0631315301990587" "0.0211054738814676" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"GIRIAMA.nolocalnosouth.7" "one-date" "27.1059492952654" "0.12" "0.977263264141042" "0.999577655066368" "0.99997192064639" "MKK" "SEMI.BANTU" "0.21" "BANTU" "SEMI.BANTU" "20.8777157926194" "114.821539779657" "0.28077290571219" "0.09" "MKK" "SEMI.BANTU" "0.12" "MKK" "SEMI.BANTU" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.728114820340373" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0025200598917038" "0" "0.269365119767923" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"GIRIAMA.nolocalnosouth.8" "one-date" "27.1059492952654" "0.12" "0.977263264141042" "0.999577655066368" "0.99997192064639" "MKK" "SEMI.BANTU" "0.21" "BANTU" "SEMI.BANTU" "20.8777157926194" "114.821539779657" "0.28077290571219" "0.09" "MKK" "SEMI.BANTU" "0.12" "MKK" "SEMI.BANTU" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.587273048832497" "0.331857147986982" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0188518177197649" "0.0620179854607563" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"WABONDEI.nolocal.1" "one-date" "27.3760090427085" "0.11" "0.98583711166123" "0.999427496982892" "0.99994721047606" "AMHARA" "MALAWI" "0.48" "MALAWI" "MALAWI" "14.5472522858773" "47.373060093223" "0.333430671890637" "0.28" "MALAWI" "MALAWI" "0.12" "TYGRAY" "MALAWI" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0868024796004378" "0" "0" "0" "0" "0.742237776062381" "0" "0" "0" "0.0635618390985274" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.01601790033065" "0" "0.0423586450263451" "0" "0.0490213598816585" "0" "0" "0" "0" "0" "0" "0"
"WABONDEI.nolocal.2" "one-date" "27.3760090427085" "0.11" "0.98583711166123" "0.999427496982892" "0.99994721047606" "AMHARA" "MALAWI" "0.48" "MALAWI" "MALAWI" "14.5472522858773" "47.373060093223" "0.333430671890637" "0.28" "MALAWI" "MALAWI" "0.12" "TYGRAY" "MALAWI" "0" "0.000821866404104622" "0.00745133819347874" "0" "0" "0" "0" "0" "0" "0" "0.00869337062477057" "0.0218145684298091" "0" "0.00401122476317953" "0" "0.00341072404322614" "0.0777685725466329" "0.0672699264617256" "0" "0" "0" "0" "0" "0" "0" "0" "0.0290140254944926" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.754670550387564" "0" "0.0112553333460609" "0" "0.000318341788856833" "0" "0" "0" "0.0063781345221139" "0" "0.00712202299398456" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"WABONDEI.nolocal.3" "one-date" "27.3760090427085" "0.11" "0.98583711166123" "0.999427496982892" "0.99994721047606" "AMHARA" "MALAWI" "0.48" "MALAWI" "MALAWI" "14.5472522858773" "47.373060093223" "0.333430671890637" "0.28" "MALAWI" "MALAWI" "0.12" "TYGRAY" "MALAWI" "0.0300997693033135" "0.0290919118215048" "0" "0" "0" "0.00189729635342693" "0" "0" "0" "0" "0" "0" "0" "0.0564023936983779" "0.0267384356999173" "0" "0" "0.0653516502061778" "0" "0" "0" "0" "0" "0" "0" "0" "0.0325968512897573" "0" "0.122506699998592" "0.0628039500169681" "0.00656834741295364" "0.0139865074141238" "0" "0" "0" "0.0218817064225051" "0" "0.491484392079825" "0" "0" "0" "0" "0" "0" "0" "0.0246477501441342" "0" "0.0139423381384227" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"WABONDEI.nolocal.4" "one-date" "27.3760090427085" "0.11" "0.98583711166123" "0.999427496982892" "0.99994721047606" "AMHARA" "MALAWI" "0.48" "MALAWI" "MALAWI" "14.5472522858773" "47.373060093223" "0.333430671890637" "0.28" "MALAWI" "MALAWI" "0.12" "TYGRAY" "MALAWI" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.766260731542446" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0193135893219607" "0" "0.206935176519034" "0" "0" "0.00749050261655938" "0" "0" "0" "0" "0" "0"
"WABONDEI.nolocal.5" "one-date" "27.3760090427085" "0.11" "0.98583711166123" "0.999427496982892" "0.99994721047606" "AMHARA" "MALAWI" "0.48" "MALAWI" "MALAWI" "14.5472522858773" "47.373060093223" "0.333430671890637" "0.28" "MALAWI" "MALAWI" "0.12" "TYGRAY" "MALAWI" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.00899993093170514" "0" "0.0259949189131979" "0" "0" "0" "0" "0.391948419060861" "0" "0" "0" "0.556366609702972" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.00550210572719181" "0" "0.0111880156640726" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"WABONDEI.nolocal.6" "one-date" "27.3760090427085" "0.11" "0.98583711166123" "0.999427496982892" "0.99994721047606" "AMHARA" "MALAWI" "0.48" "MALAWI" "MALAWI" "14.5472522858773" "47.373060093223" "0.333430671890637" "0.28" "MALAWI" "MALAWI" "0.12" "TYGRAY" "MALAWI" "0" "0.000934345489581574" "0.0158044303941532" "0" "0" "0" "0" "0" "0" "0" "0.00331013881295029" "0.0331509786744317" "0" "0.013725628764837" "0.00967976631791788" "0" "0.065260951554299" "0.0928352389989381" "0" "0" "0" "0" "0" "0" "0" "0" "0.00906749015321087" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.731334072449373" "0" "0" "0" "0" "0" "0" "0" "0.0117241666034133" "0" "0.0131727917868944" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
