"pop" "a" "bootstrap.num" "date1.est.boot" "maxR2fit.1date.boot" "maxScore.2events.boot"
"1730" "JOLAMALAWI100g95p" "main" 5 6.07513 0.7666981 0.1434618
"1731" "JOLAMALAWI100g95p" "main" 1 6.209565 0.7953127 0.1499442
"1732" "JOLAMALAWI100g95p" "main" 2 6.711622 0.758155 0.1321186
"1733" "JOLAMALAWI100g95p" "main" 3 6.449054 0.7900578 0.1204643
"1734" "JOLAMALAWI100g95p" "main" 4 6.535891 0.7885208 0.1652895
"1735" "JOLAMALAWI100g95p" "main" 5 6.623413 0.7728057 0.132237
"1736" "JOLAMALAWI100g95p" "main" 1 6.158946 0.7931359 0.1391428
"1737" "JOLAMALAWI100g95p" "main" 2 6.998504 0.7776469 0.1291995
"1738" "JOLAMALAWI100g95p" "main" 3 6.836268 0.7660434 0.1427694
"1739" "JOLAMALAWI100g95p" "main" 4 6.693926 0.7624314 0.0951672
"1740" "JOLAMALAWI100g95p" "main" 5 6.041796 0.7754289 0.1582195
"1741" "JOLAMALAWI100g95p" "main" 1 6.980368 0.7808019 0.1211813
"1742" "JOLAMALAWI100g95p" "main" 2 7.80625 0.7782103 0.1347834
"1743" "JOLAMALAWI100g95p" "main" 3 6.328637 0.7817509 0.1251668
"1744" "JOLAMALAWI100g95p" "main" 4 7.385704 0.7867294 0.1530408
"1745" "JOLAMALAWI100g95p" "main" 5 5.779078 0.7903377 0.1704583
"1746" "JOLAMALAWI100g95p" "main" 1 6.260431 0.8087157 0.162822
"1747" "JOLAMALAWI100g95p" "main" 2 6.158946 0.7914475 0.1418449
"1748" "JOLAMALAWI100g95p" "main" 3 6.800518 0.7563929 0.1198454
"1749" "JOLAMALAWI100g95p" "main" 4 7.348306 0.7652348 0.1283626
"1750" "JOLAMALAWI100g95p" "main" 5 6.747098 0.7801013 0.1172037
"1751" "JOLAMALAWI100g95p" "main" 1 6.800518 0.7688191 0.1295655
"1752" "JOLAMALAWI100g95p" "main" 2 6.05845 0.7858372 0.1403467
"1753" "JOLAMALAWI100g95p" "main" 3 6.38008 0.8019801 0.1306008
"1754" "JOLAMALAWI100g95p" "main" 4 6.414512 0.7855056 0.1233394
"1755" "JOLAMALAWI100g95p" "main" 5 6.243448 0.7680171 0.1305002
"1756" "JOLAMALAWI100g95p" "main" 1 6.294479 0.7813275 0.1331822
"1757" "JOLAMALAWI100g95p" "main" 2 6.07513 0.7751839 0.1412545
"1758" "JOLAMALAWI100g95p" "main" 3 5.811533 0.8137401 0.1250091
"1759" "JOLAMALAWI100g95p" "main" 4 6.449054 0.767516 0.146326
"1760" "JOLAMALAWI100g95p" "main" 5 6.588322 0.7742094 0.1442322
"1761" "JOLAMALAWI100g95p" "main" 1 6.588322 0.805092 0.09774695
"1762" "JOLAMALAWI100g95p" "main" 2 6.466367 0.8103476 0.1293774
"1763" "JOLAMALAWI100g95p" "main" 3 6.836268 0.7802934 0.1156482
"1764" "JOLAMALAWI100g95p" "main" 4 5.746732 0.7889387 0.1451434
"1765" "JOLAMALAWI100g95p" "main" 5 6.711622 0.7898953 0.1214717
"1766" "JOLAMALAWI100g95p" "main" 1 5.698419 0.7871052 0.1313207
"1767" "JOLAMALAWI100g95p" "main" 2 5.860422 0.8024735 0.1327704
"1768" "JOLAMALAWI100g95p" "main" 3 6.175792 0.7621573 0.1236829
"1769" "JOLAMALAWI100g95p" "main" 4 5.811533 0.7654312 0.1322936
"1770" "JOLAMALAWI100g95p" "main" 5 6.277442 0.7964204 0.1096119
"1771" "JOLAMALAWI100g95p" "main" 1 6.55334 0.7711741 0.1721451
"1772" "JOLAMALAWI100g95p" "main" 2 7.053077 0.7981258 0.1510209
"1773" "JOLAMALAWI100g95p" "main" 3 5.942453 0.7840309 0.151766
"1774" "JOLAMALAWI100g95p" "main" 4 5.827802 0.8041791 0.1275196
"1775" "JOLAMALAWI100g95p" "main" 5 6.764877 0.759251 0.1079087
"1776" "JOLAMALAWI100g95p" "main" 1 6.041796 0.7999649 0.1353276
"1777" "JOLAMALAWI100g95p" "main" 2 6.175792 0.7766541 0.1484129
"1778" "JOLAMALAWI100g95p" "main" 3 6.041796 0.7599036 0.130639
"1779" "JOLAMALAWI100g95p" "main" 4 6.108574 0.7956879 0.108987
"1780" "JOLAMALAWI100g95p" "main" 5 6.872128 0.7979873 0.1389807
"1781" "JOLAMALAWI100g95p" "main" 1 5.909558 0.7745976 0.1314318
"1782" "JOLAMALAWI100g95p" "main" 2 6.535891 0.7753477 0.1355288
"1783" "JOLAMALAWI100g95p" "main" 3 6.091839 0.7910007 0.1446669
"1784" "JOLAMALAWI100g95p" "main" 4 6.55334 0.7900893 0.1153057
"1785" "JOLAMALAWI100g95p" "main" 5 5.507641 0.7952159 0.139689
"1786" "JOLAMALAWI100g95p" "main" 1 6.605854 0.7889612 0.1283791
"1787" "JOLAMALAWI100g95p" "main" 2 6.294479 0.7741815 0.1269843
"1788" "JOLAMALAWI100g95p" "main" 3 7.517462 0.7716342 0.1352135
"1789" "JOLAMALAWI100g95p" "main" 4 6.414512 0.7788301 0.1131829
"1790" "JOLAMALAWI100g95p" "main" 5 5.429317 0.7778433 0.1606297
"1791" "JOLAMALAWI100g95p" "main" 1 6.729346 0.7830041 0.1627125
"1792" "JOLAMALAWI100g95p" "main" 2 5.68237 0.8064749 0.1438033
"1793" "JOLAMALAWI100g95p" "main" 3 5.992001 0.80375 0.1560326
"1794" "JOLAMALAWI100g95p" "main" 4 6.676256 0.7739113 0.1355405
"1795" "JOLAMALAWI100g95p" "main" 5 6.02517 0.7765382 0.1278336
"1796" "JOLAMALAWI100g95p" "main" 1 6.729346 0.7981443 0.1437512
"1797" "JOLAMALAWI100g95p" "main" 2 7.089596 0.7757571 0.1551727
"1798" "JOLAMALAWI100g95p" "main" 3 6.588322 0.7931732 0.1446769
"1799" "JOLAMALAWI100g95p" "main" 4 6.570817 0.8006282 0.1394775
"1800" "JOLAMALAWI100g95p" "main" 5 7.053077 0.8086861 0.1223067
"1801" "JUHOANMALAWI100g80p" "main" 1 7.574341 0.8697414 0.5044139
"1802" "JUHOANMALAWI100g80p" "main" 2 7.767633 0.8459289 0.4884385
"1803" "JUHOANMALAWI100g80p" "main" 3 7.292415 0.860411 0.4967164
"1804" "JUHOANMALAWI100g80p" "main" 4 7.47968 0.8475165 0.4948725
"1805" "JUHOANMALAWI100g80p" "main" 5 7.987915 0.8661817 0.429494
"1806" "JUHOANMALAWI100g80p" "main" 1 8.145532 0.8634436 0.4935215
"1807" "JUHOANMALAWI100g80p" "main" 2 7.236772 0.8607376 0.4620273
"1808" "JUHOANMALAWI100g80p" "main" 3 7.227522 0.8524773 0.4558164
"1809" "JUHOANMALAWI100g80p" "main" 4 7.754785 0.8664337 0.5272016
"1810" "JUHOANMALAWI100g80p" "main" 5 8.053375 0.8577856 0.4543649
"1811" "JUHOANMALAWI100g80p" "main" 1 8.171973 0.8672597 0.4013763
"1812" "JUHOANMALAWI100g80p" "main" 2 8.119141 0.8617646 0.4818178
"1813" "JUHOANMALAWI100g80p" "main" 3 7.255292 0.8509201 0.4530103
"1814" "JUHOANMALAWI100g80p" "main" 4 7.626978 0.8532218 0.481216
"1815" "JUHOANMALAWI100g80p" "main" 5 7.819147 0.8619811 0.4695858
"1816" "JUHOANMALAWI100g80p" "main" 1 7.631468 0.859236 0.5046385
"1817" "JUHOANMALAWI100g80p" "main" 2 7.793365 0.8492793 0.5007467
"1818" "JUHOANMALAWI100g80p" "main" 3 7.574341 0.85244 0.504695
"1819" "JUHOANMALAWI100g80p" "main" 4 7.883813 0.8510861 0.4774454
"1820" "JUHOANMALAWI100g80p" "main" 5 8.198462 0.8657126 0.5265832
"1821" "JUHOANMALAWI100g80p" "main" 1 8.040259 0.8675032 0.4499013
"1822" "JUHOANMALAWI100g80p" "main" 2 7.329649 0.8534243 0.4951797
"1823" "JUHOANMALAWI100g80p" "main" 3 7.395071 0.8625376 0.4939518
"1824" "JUHOANMALAWI100g80p" "main" 4 8.079645 0.875681 0.4770022
"1825" "JUHOANMALAWI100g80p" "main" 5 8.079645 0.8635649 0.4405207
"1826" "JUHOANMALAWI100g80p" "main" 1 7.366992 0.8567085 0.4876044
"1827" "JUHOANMALAWI100g80p" "main" 2 8.014063 0.861752 0.4480062
"1828" "JUHOANMALAWI100g80p" "main" 3 8.171973 0.8540418 0.5118321
"1829" "JUHOANMALAWI100g80p" "main" 4 8.066504 0.8564453 0.4654816
"1830" "JUHOANMALAWI100g80p" "main" 5 7.366992 0.8665604 0.4323364
"1831" "JUHOANMALAWI100g80p" "main" 1 7.677954 0.8568702 0.5095139
"1832" "JUHOANMALAWI100g80p" "main" 2 8.46604 0.8632562 0.4778941
"1833" "JUHOANMALAWI100g80p" "main" 3 8.345026 0.8448688 0.50573
"1834" "JUHOANMALAWI100g80p" "main" 4 7.665192 0.8668494 0.5120549
"1835" "JUHOANMALAWI100g80p" "main" 5 7.007583 0.8688525 0.516233
"1836" "JUHOANMALAWI100g80p" "main" 1 7.117058 0.8579937 0.4705458
"1837" "JUHOANMALAWI100g80p" "main" 2 7.236772 0.8544753 0.4937344
"1838" "JUHOANMALAWI100g80p" "main" 3 8.683618 0.8670843 0.4697031
"1839" "JUHOANMALAWI100g80p" "main" 4 7.329649 0.8391524 0.4902658
"1840" "JUHOANMALAWI100g80p" "main" 5 9.001862 0.8581328 0.4912159
"1841" "JUHOANMALAWI100g80p" "main" 1 7.385704 0.8720652 0.4898116
"1842" "JUHOANMALAWI100g80p" "main" 2 6.998504 0.8511638 0.5124486
"1843" "JUHOANMALAWI100g80p" "main" 3 7.404444 0.8632079 0.5096205
"1844" "JUHOANMALAWI100g80p" "main" 4 7.517462 0.8572799 0.5093183
"1845" "JUHOANMALAWI100g80p" "main" 5 7.832056 0.858921 0.5079007
"1846" "JUHOANMALAWI100g80p" "main" 1 8.014063 0.8608539 0.4774747
"1847" "JUHOANMALAWI100g80p" "main" 2 7.199813 0.8707512 0.5027952
"1848" "JUHOANMALAWI100g80p" "main" 3 7.703516 0.8655642 0.4940403
"1849" "JUHOANMALAWI100g80p" "main" 4 7.107897 0.8826391 0.5018087
"1850" "JUHOANMALAWI100g80p" "main" 5 7.652441 0.863509 0.4344811
"1851" "JUHOANMALAWI100g80p" "main" 1 7.555354 0.8535772 0.5031842
"1852" "JUHOANMALAWI100g80p" "main" 2 8.225 0.8722618 0.5091308
"1853" "JUHOANMALAWI100g80p" "main" 3 6.623413 0.8709177 0.4817985
"1854" "JUHOANMALAWI100g80p" "main" 4 7.574341 0.8646634 0.4270263
"1855" "JUHOANMALAWI100g80p" "main" 5 8.198462 0.8578738 0.4700864
"1856" "JUHOANMALAWI100g80p" "main" 1 8.119141 0.842976 0.48489
"1857" "JUHOANMALAWI100g80p" "main" 2 7.593356 0.8525316 0.5059779
"1858" "JUHOANMALAWI100g80p" "main" 3 8.278223 0.8572329 0.4966403
"1859" "JUHOANMALAWI100g80p" "main" 4 7.162964 0.8650282 0.5201796
"1860" "JUHOANMALAWI100g80p" "main" 5 7.329649 0.8543048 0.5135363
"1861" "JUHOANMALAWI100g80p" "main" 1 7.498557 0.8601498 0.494289
"1862" "JUHOANMALAWI100g80p" "main" 2 7.593356 0.8531302 0.4437319
"1863" "JUHOANMALAWI100g80p" "main" 3 7.536394 0.8685126 0.5049674
"1864" "JUHOANMALAWI100g80p" "main" 4 7.517462 0.8629322 0.4640642
"1865" "JUHOANMALAWI100g80p" "main" 5 7.292415 0.8643072 0.5185202
"1866" "JUHOANMALAWI100g80p" "main" 1 7.517462 0.8565632 0.4658031
"1867" "JUHOANMALAWI100g80p" "main" 2 8.171973 0.8629868 0.5005453
"1868" "JUHOANMALAWI100g80p" "main" 3 8.158746 0.8433003 0.466127
"1869" "JUHOANMALAWI100g80p" "main" 4 7.948785 0.862913 0.4986395
"1870" "JUHOANMALAWI100g80p" "main" 5 7.536394 0.848496 0.500611
"1871" "JUHOANMALAWI100g80p" "main" 1 7.690729 0.865279 0.4221901
"1872" "JUHOANMALAWI100g80p" "main" 2 7.348306 0.8598386 0.4485441
"1873" "JUHOANMALAWI100g80p" "main" 3 7.423212 0.8738099 0.4597332
"1874" "JUHOANMALAWI100g80p" "main" 4 7.385704 0.8602482 0.4638595
"1875" "JUHOANMALAWI100g80p" "main" 5 8.13233 0.8558045 0.4787911
"1876" "JUHOANMALAWI100g80p" "main" 1 7.677954 0.8564056 0.4503148
"1877" "JUHOANMALAWI100g80p" "main" 2 8.079645 0.8634093 0.4854517
"1878" "JUHOANMALAWI100g80p" "main" 3 7.442007 0.8637206 0.4538225
"1879" "JUHOANMALAWI100g80p" "main" 4 7.935767 0.8670388 0.4691386
"1880" "JUHOANMALAWI100g80p" "main" 5 7.413825 0.8815248 0.5324118
"1881" "JUHOANMALAWI100g80p" "main" 1 8.479547 0.8408209 0.4962504
"1882" "JUHOANMALAWI100g80p" "main" 2 7.144581 0.8614155 0.5302577
"1883" "JUHOANMALAWI100g80p" "main" 3 8.079645 0.8753199 0.4831773
"1884" "JUHOANMALAWI100g80p" "main" 4 7.442007 0.8458096 0.4766084
"1885" "JUHOANMALAWI100g80p" "main" 5 8.452545 0.8728442 0.4839526
"1886" "JUHOANMALAWI100g80p" "main" 1 7.470251 0.8508898 0.4763448
"1887" "JUHOANMALAWI100g80p" "main" 2 7.832056 0.8494366 0.4381112
"1888" "JUHOANMALAWI100g80p" "main" 3 7.754785 0.8568358 0.5834407
"1889" "JUHOANMALAWI100g80p" "main" 4 7.209042 0.8699356 0.488296
"1890" "JUHOANMALAWI100g80p" "main" 5 8.628931 0.8512463 0.449717
"1891" "JUHOANMALAWI100g80p" "main" 1 7.236772 0.8741999 0.4307214
"1892" "JUHOANMALAWI100g80p" "main" 2 7.716315 0.8693221 0.4580052
"1893" "JUHOANMALAWI100g80p" "main" 3 7.883813 0.8549351 0.4715532
"1894" "JUHOANMALAWI100g80p" "main" 4 8.225 0.8628214 0.4727307
"1895" "JUHOANMALAWI100g80p" "main" 5 8.027155 0.8649911 0.4742218
"1896" "JUHOANMALAWI100g80p" "main" 1 8.225 0.8673737 0.4557301
"1897" "JUHOANMALAWI100g80p" "main" 2 7.652441 0.8536453 0.5080623
"1898" "JUHOANMALAWI100g80p" "main" 3 7.190591 0.8597293 0.4445897
"1899" "JUHOANMALAWI100g80p" "main" 4 7.555354 0.8451428 0.4937115
"1900" "JUHOANMALAWI100g80p" "main" 5 7.909766 0.859363 0.4953918
"1901" "JUHOANMALAWI100g90p" "main" 1 7.909766 0.8494738 0.3502822
"1902" "JUHOANMALAWI100g90p" "main" 2 7.423212 0.8355926 0.325414
"1903" "JUHOANMALAWI100g90p" "main" 3 7.767633 0.842871 0.393496
"1904" "JUHOANMALAWI100g90p" "main" 4 7.639703 0.8439876 0.4230751
"1905" "JUHOANMALAWI100g90p" "main" 5 7.896783 0.8421611 0.3434935
"1906" "JUHOANMALAWI100g90p" "main" 1 7.665192 0.8479597 0.4429401
"1907" "JUHOANMALAWI100g90p" "main" 2 7.508006 0.851538 0.4388744
"1908" "JUHOANMALAWI100g90p" "main" 3 7.987915 0.844099 0.3876283
"1909" "JUHOANMALAWI100g90p" "main" 4 7.107897 0.8464926 0.3739246
"1910" "JUHOANMALAWI100g90p" "main" 5 8.040259 0.8350625 0.3649044
"1911" "JUHOANMALAWI100g90p" "main" 1 7.255292 0.8437777 0.3287022
"1912" "JUHOANMALAWI100g90p" "main" 2 8.493066 0.8413635 0.3705305
"1913" "JUHOANMALAWI100g90p" "main" 3 7.311018 0.8436086 0.3908251
"1914" "JUHOANMALAWI100g90p" "main" 4 7.97486 0.8202198 0.3774863
"1915" "JUHOANMALAWI100g90p" "main" 5 7.652441 0.8338194 0.374379
"1916" "JUHOANMALAWI100g90p" "main" 1 7.227522 0.8436528 0.4102875
"1917" "JUHOANMALAWI100g90p" "main" 2 7.517462 0.8545805 0.3954523
"1918" "JUHOANMALAWI100g90p" "main" 3 6.998504 0.8667136 0.347893
"1919" "JUHOANMALAWI100g90p" "main" 4 7.97486 0.8366143 0.3524844
"1920" "JUHOANMALAWI100g90p" "main" 5 7.780493 0.822116 0.3688724
"1921" "JUHOANMALAWI100g90p" "main" 1 7.593356 0.8385981 0.3598177
"1922" "JUHOANMALAWI100g90p" "main" 2 7.034859 0.8442838 0.3924413
"1923" "JUHOANMALAWI100g90p" "main" 3 7.641013 0.8353846 0.3660583
"1924" "JUHOANMALAWI100g90p" "main" 4 7.385704 0.8385264 0.3971967
"1925" "JUHOANMALAWI100g90p" "main" 5 7.311018 0.8612867 0.4203102
"1926" "JUHOANMALAWI100g90p" "main" 1 7.264563 0.8461486 0.323356
"1927" "JUHOANMALAWI100g90p" "main" 2 6.944178 0.8554236 0.3896819
"1928" "JUHOANMALAWI100g90p" "main" 3 7.555354 0.8403202 0.3253091
"1929" "JUHOANMALAWI100g90p" "main" 4 8.000983 0.8361209 0.297896
"1930" "JUHOANMALAWI100g90p" "main" 5 6.881111 0.8628957 0.3707962
"1931" "JUHOANMALAWI100g90p" "main" 1 7.754785 0.8464681 0.3878563
"1932" "JUHOANMALAWI100g90p" "main" 2 6.782684 0.8395399 0.375824
"1933" "JUHOANMALAWI100g90p" "main" 3 7.264563 0.8544792 0.335544
"1934" "JUHOANMALAWI100g90p" "main" 4 7.583845 0.8446056 0.326198
"1935" "JUHOANMALAWI100g90p" "main" 5 7.209042 0.8570595 0.3469335
"1936" "JUHOANMALAWI100g90p" "main" 1 7.1354 0.8357151 0.3771655
"1937" "JUHOANMALAWI100g90p" "main" 2 7.080456 0.8583334 0.3295323
"1938" "JUHOANMALAWI100g90p" "main" 3 6.908099 0.8512153 0.3181604
"1939" "JUHOANMALAWI100g90p" "main" 4 7.652441 0.8347332 0.3263885
"1940" "JUHOANMALAWI100g90p" "main" 5 7.536394 0.8535409 0.3404978
"1941" "JUHOANMALAWI100g90p" "main" 1 7.199813 0.8492584 0.3681832
"1942" "JUHOANMALAWI100g90p" "main" 2 7.181375 0.8430277 0.4020092
"1943" "JUHOANMALAWI100g90p" "main" 3 7.423212 0.8280243 0.3400722
"1944" "JUHOANMALAWI100g90p" "main" 4 6.908099 0.8424933 0.3481436
"1945" "JUHOANMALAWI100g90p" "main" 5 7.264563 0.8351065 0.332097
"1946" "JUHOANMALAWI100g90p" "main" 1 6.277442 0.8565568 0.3428978
"1947" "JUHOANMALAWI100g90p" "main" 2 7.85791 0.8314265 0.3519179
"1948" "JUHOANMALAWI100g90p" "main" 3 7.071323 0.8261396 0.3610337
"1949" "JUHOANMALAWI100g90p" "main" 4 7.292415 0.8582146 0.3546707
"1950" "JUHOANMALAWI100g90p" "main" 5 8.105963 0.8374937 0.3993594
"1951" "JUHOANMALAWI100g90p" "main" 1 7.329649 0.8537614 0.3471484
"1952" "JUHOANMALAWI100g90p" "main" 2 7.612398 0.8406942 0.3578318
"1953" "JUHOANMALAWI100g90p" "main" 3 7.844977 0.8453181 0.3655449
"1954" "JUHOANMALAWI100g90p" "main" 4 7.311018 0.8524163 0.3620269
"1955" "JUHOANMALAWI100g90p" "main" 5 7.555354 0.822898 0.3863012
"1956" "JUHOANMALAWI100g90p" "main" 1 7.47968 0.8465961 0.3562599
"1957" "JUHOANMALAWI100g90p" "main" 2 7.754785 0.8189546 0.4013817
"1958" "JUHOANMALAWI100g90p" "main" 3 7.80625 0.8397097 0.4140824
"1959" "JUHOANMALAWI100g90p" "main" 4 7.080456 0.8623358 0.3697726
"1960" "JUHOANMALAWI100g90p" "main" 5 7.348306 0.8470937 0.3497108
"1961" "JUHOANMALAWI100g90p" "main" 1 7.677954 0.8308407 0.3318263
"1962" "JUHOANMALAWI100g90p" "main" 2 8.119141 0.8377716 0.3485257
"1963" "JUHOANMALAWI100g90p" "main" 3 7.442007 0.8408794 0.3658289
"1964" "JUHOANMALAWI100g90p" "main" 4 7.574341 0.8208507 0.3685483
"1965" "JUHOANMALAWI100g90p" "main" 5 7.395071 0.8369633 0.3376994
"1966" "JUHOANMALAWI100g90p" "main" 1 7.27384 0.839612 0.3012628
"1967" "JUHOANMALAWI100g90p" "main" 2 6.926125 0.8343755 0.3443305
"1968" "JUHOANMALAWI100g90p" "main" 3 7.85791 0.8443466 0.3915466
"1969" "JUHOANMALAWI100g90p" "main" 4 7.498557 0.8355815 0.3589543
"1970" "JUHOANMALAWI100g90p" "main" 5 7.053077 0.8440099 0.3776041
"1971" "JUHOANMALAWI100g90p" "main" 1 7.016668 0.8507724 0.3332974
"1972" "JUHOANMALAWI100g90p" "main" 2 7.612398 0.8482488 0.3922378
"1973" "JUHOANMALAWI100g90p" "main" 3 7.423212 0.837424 0.3412885
"1974" "JUHOANMALAWI100g90p" "main" 4 8.345026 0.8348004 0.366883
"1975" "JUHOANMALAWI100g90p" "main" 5 7.442007 0.8381734 0.3587358
"1976" "JUHOANMALAWI100g90p" "main" 1 7.536394 0.8458873 0.3766652
"1977" "JUHOANMALAWI100g90p" "main" 2 8.014063 0.8433286 0.3911847
"1978" "JUHOANMALAWI100g90p" "main" 3 7.909766 0.8474559 0.3144084
"1979" "JUHOANMALAWI100g90p" "main" 4 7.209042 0.8462377 0.3461178
"1980" "JUHOANMALAWI100g90p" "main" 5 7.593356 0.8539267 0.3762095
"1981" "JUHOANMALAWI100g90p" "main" 1 7.536394 0.8540026 0.3415492
"1982" "JUHOANMALAWI100g90p" "main" 2 7.098743 0.8432502 0.3381897
"1983" "JUHOANMALAWI100g90p" "main" 3 7.961816 0.8449776 0.3445885
"1984" "JUHOANMALAWI100g90p" "main" 4 7.85791 0.8321945 0.3526519
"1985" "JUHOANMALAWI100g90p" "main" 5 7.780493 0.836674 0.3984239
"1986" "JUHOANMALAWI100g90p" "main" 1 6.747098 0.8172548 0.393019
"1987" "JUHOANMALAWI100g90p" "main" 2 6.872128 0.8453467 0.2938447
"1988" "JUHOANMALAWI100g90p" "main" 3 7.85791 0.8444154 0.3535851
"1989" "JUHOANMALAWI100g90p" "main" 4 7.255292 0.8474007 0.3285105
"1990" "JUHOANMALAWI100g90p" "main" 5 7.227522 0.8455669 0.3346395
"1991" "JUHOANMALAWI100g90p" "main" 1 8.014063 0.8441404 0.3833008
"1992" "JUHOANMALAWI100g90p" "main" 2 7.366992 0.8501804 0.3476258
"1993" "JUHOANMALAWI100g90p" "main" 3 7.780493 0.8381638 0.3755122
"1994" "JUHOANMALAWI100g90p" "main" 4 6.818379 0.848048 0.3450039
"1995" "JUHOANMALAWI100g90p" "main" 5 7.612398 0.8405393 0.3556688
"1996" "JUHOANMALAWI100g90p" "main" 1 7.85791 0.8386638 0.3478323
"1997" "JUHOANMALAWI100g90p" "main" 2 7.1354 0.8528806 0.3591085
"1998" "JUHOANMALAWI100g90p" "main" 3 7.348306 0.8397474 0.359929
"1999" "JUHOANMALAWI100g90p" "main" 4 7.348306 0.8317286 0.380753
"2000" "JUHOANMALAWI100g90p" "main" 5 7.199813 0.8215084 0.3765544
"2001" "JUHOANMALAWI100g95p" "main" 1 6.562075 0.8350358 0.302461
"2002" "JUHOANMALAWI100g95p" "main" 2 7.935767 0.8225911 0.2378807
"2003" "JUHOANMALAWI100g95p" "main" 3 7.536394 0.8228339 0.2555573
"2004" "JUHOANMALAWI100g95p" "main" 4 7.404444 0.8034179 0.1720262
"2005" "JUHOANMALAWI100g95p" "main" 5 7.236772 0.8297335 0.2245623
"2006" "JUHOANMALAWI100g95p" "main" 1 7.470251 0.8157842 0.2097891
"2007" "JUHOANMALAWI100g95p" "main" 2 6.623413 0.8178569 0.2236424
"2008" "JUHOANMALAWI100g95p" "main" 3 6.632203 0.823404 0.1936428
"2009" "JUHOANMALAWI100g95p" "main" 4 8.574438 0.8194637 0.1758585
"2010" "JUHOANMALAWI100g95p" "main" 5 7.703516 0.8353454 0.2041293
"2011" "JUHOANMALAWI100g95p" "main" 1 7.593356 0.824424 0.2170866
"2012" "JUHOANMALAWI100g95p" "main" 2 7.199813 0.8374401 0.25017
"2013" "JUHOANMALAWI100g95p" "main" 3 8.876562 0.8095028 0.178642
"2014" "JUHOANMALAWI100g95p" "main" 4 7.311018 0.817462 0.2130366
"2015" "JUHOANMALAWI100g95p" "main" 5 6.97131 0.8201818 0.2410783
"2016" "JUHOANMALAWI100g95p" "main" 1 6.209565 0.8286139 0.1922099
"2017" "JUHOANMALAWI100g95p" "main" 2 7.442007 0.8090052 0.2164994
"2018" "JUHOANMALAWI100g95p" "main" 3 7.016668 0.8214238 0.2325886
"2019" "JUHOANMALAWI100g95p" "main" 4 7.016668 0.8379547 0.223093
"2020" "JUHOANMALAWI100g95p" "main" 5 6.711622 0.8283206 0.2560682
"2021" "JUHOANMALAWI100g95p" "main" 1 7.536394 0.8464231 0.2417241
"2022" "JUHOANMALAWI100g95p" "main" 2 6.998504 0.8315095 0.2450464
"2023" "JUHOANMALAWI100g95p" "main" 3 7.311018 0.7955256 0.2045438
"2024" "JUHOANMALAWI100g95p" "main" 4 8.040259 0.8224606 0.2556033
"2025" "JUHOANMALAWI100g95p" "main" 5 7.536394 0.8365405 0.2668171
"2026" "JUHOANMALAWI100g95p" "main" 1 7.107897 0.803114 0.2012706
"2027" "JUHOANMALAWI100g95p" "main" 2 8.040259 0.8265212 0.214105
"2028" "JUHOANMALAWI100g95p" "main" 3 6.693926 0.8167683 0.2278923
"2029" "JUHOANMALAWI100g95p" "main" 4 8.211725 0.8146011 0.2048373
"2030" "JUHOANMALAWI100g95p" "main" 5 7.593356 0.8230434 0.2339148
"2031" "JUHOANMALAWI100g95p" "main" 1 7.716315 0.800454 0.2040517
"2032" "JUHOANMALAWI100g95p" "main" 2 6.693926 0.8424809 0.190506
"2033" "JUHOANMALAWI100g95p" "main" 3 7.199813 0.8116953 0.2189623
"2034" "JUHOANMALAWI100g95p" "main" 4 7.016668 0.8323903 0.2579086
"2035" "JUHOANMALAWI100g95p" "main" 5 7.292415 0.7944097 0.2108335
"2036" "JUHOANMALAWI100g95p" "main" 1 7.786928 0.82076 0.2178055
"2037" "JUHOANMALAWI100g95p" "main" 2 7.948785 0.8338434 0.2243157
"2038" "JUHOANMALAWI100g95p" "main" 3 7.583845 0.8354285 0.2706113
"2039" "JUHOANMALAWI100g95p" "main" 4 7.227522 0.8336953 0.2263257
"2040" "JUHOANMALAWI100g95p" "main" 5 7.844977 0.8176543 0.23912
"2041" "JUHOANMALAWI100g95p" "main" 1 6.483707 0.8169799 0.2842194
"2042" "JUHOANMALAWI100g95p" "main" 2 6.782684 0.8170472 0.2476295
"2043" "JUHOANMALAWI100g95p" "main" 3 7.555354 0.8009584 0.2162029
"2044" "JUHOANMALAWI100g95p" "main" 4 7.432606 0.8221175 0.226193
"2045" "JUHOANMALAWI100g95p" "main" 5 6.998504 0.8287046 0.2324626
"2046" "JUHOANMALAWI100g95p" "main" 1 7.883813 0.8333079 0.2386868
"2047" "JUHOANMALAWI100g95p" "main" 2 6.836268 0.8133008 0.2186951
"2048" "JUHOANMALAWI100g95p" "main" 3 7.935767 0.8332907 0.2220898
"2049" "JUHOANMALAWI100g95p" "main" 4 7.793365 0.8056076 0.15384
"2050" "JUHOANMALAWI100g95p" "main" 5 7.754785 0.8232314 0.2357268
"2051" "JUHOANMALAWI100g95p" "main" 1 6.863153 0.8047876 0.1877519
"2052" "JUHOANMALAWI100g95p" "main" 2 7.02576 0.8278597 0.2177912
"2053" "JUHOANMALAWI100g95p" "main" 3 9.02984 0.815086 0.1850116
"2054" "JUHOANMALAWI100g95p" "main" 4 7.780493 0.8269821 0.1750631
"2055" "JUHOANMALAWI100g95p" "main" 5 6.501074 0.8235493 0.2399859
"2056" "JUHOANMALAWI100g95p" "main" 1 6.277442 0.8062081 0.2655741
