"pop" "\"main\"" "bootstrap.num" "date1.est.boot" "date2.est.boot" "maxR2fit.1date.boot" "maxScore.2events.boot"
"4778" "MZIGUA" "main" 2 21.1393 68.68085 0.9768092 0.3226505
"4779" "MZIGUA" "main" 3 23.9662 74.89421 0.9765409 0.2845325
"4780" "MZIGUA" "main" 4 9.35393 33.6619 0.976879 0.1218311
"4781" "MZIGUA" "main" 5 23.21897 71.77556 0.979316 0.2425742
"4782" "MZIGUA" "main" 1 26.13698 74.64078 0.9795958 0.2163342
"4783" "MZIGUA" "main" 2 11.75831 38.61406 0.9777421 0.1970051
"4784" "MZIGUA" "main" 3 25.60394 101.5969 0.9794305 0.2074222
"4785" "MZIGUA" "main" 4 6.602093 31.33546 0.979058 0.1052628
"4786" "MZIGUA" "main" 5 19.99913 57.47589 0.9773362 0.3001096
"4787" "MZIGUA" "main" 1 6.621275 33.03817 0.9798689 0.1309185
"4788" "MZIGUA" "main" 2 28.14241 63.00076 0.9781602 0.1306261
"4789" "MZIGUA" "main" 3 20.19106 58.04408 0.9793585 0.2465098
"4790" "MZIGUA" "main" 4 18.64629 50.69079 0.9744895 0.1785351
"4791" "MZIGUA" "main" 5 21.85542 60.91239 0.9773468 0.2165642
"4792" "MZIGUA" "main" 1 10.36632 34.28649 0.9771654 0.1894231
"4793" "MZIGUA" "main" 2 25.70238 82.02876 0.9795548 0.1873949
"4794" "MZIGUA" "main" 3 19.30341 43.7821 0.9801248 0.1965392
"4795" "MZIGUA" "main" 4 20.37096 59.77229 0.9779883 0.2403662
"4796" "MZIGUA" "main" 5 24.80347 90.75822 0.9784738 0.2739131
"4797" "MZIGUA" "main" 1 7.427483 38.21604 0.9734586 0.2964475
"4798" "MZIGUA" "main" 2 21.23745 73.71277 0.9763724 0.3559249
"4799" "MZIGUA" "main" 3 8.359959 35.20035 0.9799815 0.2024379
"4800" "MZIGUA" "main" 4 28.1465 123.2137 0.9796724 0.2066747
"4801" "MZIGUA" "main" 5 26.1148 107.659 0.9791469 0.3075173
"4802" "MZIGUA" "main" 1 1.000063 32.818 0.9771615 0.1859583
"4803" "MZIGUA" "main" 2 26.3236 65.22885 0.9819446 0.1529579
"4804" "MZIGUA" "main" 3 7.769346 32.73164 0.9777816 0.1527871
"4805" "MZIGUA" "main" 4 13.02405 35.7703 0.9800956 0.1461019
"4806" "MZIGUA" "main" 5 24.21116 84.67799 0.9788163 0.2570845
"4807" "MZIGUA" "main" 1 18.86966 60.2272 0.9767533 0.2656596
"4808" "MZIGUA" "main" 2 22.97679 81.62165 0.9741928 0.2505387
"4809" "MZIGUA" "main" 3 20.61237 65.4499 0.9774619 0.2951571
"4810" "MZIGUA" "main" 4 17.87911 44.96997 0.9758608 0.1953512
"4811" "MZIGUA" "main" 5 22.91218 59.79129 0.9760369 0.1850894
"4812" "MZIGUA" "main" 1 10.26322 32.27328 0.9802989 0.09619221
"4813" "MZIGUA" "main" 2 5.448543 32.13735 0.9755923 0.09529341
"4814" "MZIGUA" "main" 3 20.3021 56.314 0.9763837 0.2868445
"4815" "MZIGUA" "main" 4 20.7247 62.32423 0.9795443 0.2668633
"4816" "MZIGUA" "main" 5 27.9856 95.35738 0.9762601 0.1939378
"4817" "MZIGUA" "main" 1 22.70874 88.3701 0.9743376 0.2356147
"4818" "MZIGUA" "main" 2 8.496863 35.25166 0.9791823 0.1866015
"4819" "MZIGUA" "main" 3 21.73827 55.91136 0.9801171 0.2055682
"4820" "MZIGUA" "main" 4 16.94746 48.0258 0.9789413 0.2577563
"4821" "MZIGUA" "main" 5 23.7303 89.06293 0.9806259 0.2868716
"4822" "MZIGUA" "main" 1 19.07455 48.4823 0.9781529 0.1895207
"4823" "MZIGUA" "main" 2 26.15671 66.31084 0.9804266 0.2274479
"4824" "MZIGUA" "main" 3 24.1974 61.24907 0.9786986 0.230057
"4825" "MZIGUA" "main" 4 24.09572 100.3397 0.9770571 0.2897728
"4826" "MZIGUA" "main" 5 12.35822 36.78349 0.980782 0.1663515
"4827" "MZIGUA" "main" 1 23.56386 84.97973 0.9731244 0.2688055
"4828" "MZIGUA" "main" 2 13.13462 48.08214 0.9756099 0.3427702
"4829" "MZIGUA" "main" 3 16.48717 53.9242 0.9752013 0.3389456
"4830" "MZIGUA" "main" 4 10.26736 34.5891 0.9825925 0.1486151
"4831" "MZIGUA" "main" 5 8.823727 34.95205 0.9787168 0.1790363
"4832" "MZIGUA" "main" 1 25.91236 61.44714 0.9788011 0.1647955
"4833" "MZIGUA" "main" 2 22.96832 77.26933 0.9816372 0.2911266
"4834" "MZIGUA" "main" 3 25.74302 72.86064 0.9790154 0.1759788
"4835" "MZIGUA" "main" 4 27.47545 80.87185 0.9752096 0.172948
"4836" "MZIGUA" "main" 5 25.30425 95.90078 0.9717665 0.2641526
"4837" "MZIGUA" "main" 1 19.8041 51.07776 0.9790845 0.2106475
"4838" "MZIGUA" "main" 2 24.08157 77.99801 0.9791456 0.2328875
"4839" "MZIGUA" "main" 3 25.49169 89.36096 0.9787366 0.2440953
"4840" "MZIGUA" "main" 4 25.73563 100.0724 0.9752718 0.2090774
"4841" "MZIGUA" "main" 5 5.532374 30.34824 0.9810685 0.1443686
"4842" "MZIGUA" "main" 1 8.974034 33.41886 0.9827303 0.1178295
"4843" "MZIGUA" "main" 2 20.42521 57.74434 0.980266 0.2499873
"4844" "MZIGUA" "main" 3 9.556869 37.03981 0.9758792 0.1872243
"4845" "MZIGUA" "main" 4 14.60512 42.58334 0.9742401 0.2213084
"4846" "MZIGUA" "main" 5 21.93714 58.24882 0.980343 0.2166789
"4847" "MZIGUA" "main.null" 1 9.6771 38.43473 0.9783477 0.1947856
"4848" "MZIGUA" "main.null" 2 19.6428 51.43349 0.9814481 0.2079231
"4849" "MZIGUA" "main.null" 3 21.8416 54.93987 0.9795538 0.2067546
"4850" "MZIGUA" "main.null" 4 25.1179 66.68907 0.9799498 0.1723596
"4851" "MZIGUA" "main.null" 5 25.84919 58.90589 0.9805955 0.1509257
"4852" "MZIGUA" "main.null" 1 18.94146 52.28586 0.9783327 0.246282
"4853" "MZIGUA" "main.null" 2 10.39757 42.07091 0.9738339 0.2465957
"4854" "MZIGUA" "main.null" 3 20.13101 58.52703 0.9765705 0.2407672
"4855" "MZIGUA" "main.null" 4 22.68476 63.79155 0.97637 0.1914546
"4856" "MZIGUA" "main.null" 5 24.24709 65.42277 0.9797503 0.1943623
"4857" "MZIGUA" "main.null" 1 21.05486 53.60632 0.9771806 0.134993
"4858" "MZIGUA" "main.null" 2 29.19554 107.802 0.9764006 0.1537222
"4859" "MZIGUA" "main.null" 3 16.02268 45.90932 0.9762379 0.17098
"4860" "MZIGUA" "main.null" 4 21.55428 60.03461 0.979445 0.2468719
"4861" "MZIGUA" "main.null" 5 19.89544 61.58807 0.975488 0.2780279
"4862" "MZIGUA" "main.null" 1 22.24589 64.68021 0.9801529 0.260223
"4863" "MZIGUA" "main.null" 2 24.11058 66.11376 0.978138 0.1935378
"4864" "MZIGUA" "main.null" 3 14.86258 43.22275 0.9792862 0.2371277
"4865" "MZIGUA" "main.null" 4 17.53022 51.46075 0.9737825 0.2110176
"4866" "MZIGUA" "main.null" 5 24.03031 71.66411 0.9745546 0.2182502
"4867" "MZIGUA" "main.null" 1 20.81538 65.08032 0.9772382 0.2758133
"4868" "MZIGUA" "main.null" 2 11.96755 49.41786 0.9707269 0.3088344
"4869" "MZIGUA" "main.null" 3 17.02717 58.44119 0.975246 0.2942819
"4870" "MZIGUA" "main.null" 4 1.927779 32.11814 0.9775821 0.1620684
"4871" "MZIGUA" "main.null" 5 20.04979 62.28968 0.9798228 0.2649171
"4872" "MZIGUA" "main.null" 1 12.7411 44.53204 0.974461 0.2348689
"4873" "MZIGUA" "main.null" 2 8.892469 41.0853 0.976382 0.3546695
"4874" "MZIGUA" "main.null" 3 9.550981 40.39338 0.9762069 0.2086424
"4875" "MZIGUA" "main.null" 4 21.2508 65.11506 0.9804168 0.2846588
"4876" "MZIGUA" "main.null" 5 15.71031 48.62271 0.9782391 0.2811107
"4877" "MZIGUA" "main.null" 1 16.23596 53.59744 0.9777848 0.3064636
"4878" "MZIGUA" "main.null" 2 16.86384 51.24185 0.9775647 0.2305682
"4879" "MZIGUA" "main.null" 3 18.51761 55.43281 0.9774118 0.259351
"4880" "MZIGUA" "main.null" 4 23.99706 68.9012 0.9781764 0.1766731
"4881" "MZIGUA" "main.null" 5 23.15706 63.41148 0.9776855 0.1847986
"4882" "MZIGUA" "main.null" 1 19.20753 49.79043 0.9745721 0.1718464
"4883" "MZIGUA" "main.null" 2 11.79571 39.27892 0.9768074 0.198419
"4884" "MZIGUA" "main.null" 3 21.76615 58.74046 0.9789404 0.2227382
"4885" "MZIGUA" "main.null" 4 21.86944 67.55304 0.9767367 0.2646694
"4886" "MZIGUA" "main.null" 5 16.32968 51.17964 0.97539 0.2850805
"4887" "MZIGUA" "main.null" 1 23.97693 55.27256 0.978359 0.1619593
"4888" "MZIGUA" "main.null" 2 22.10852 62.94449 0.9753035 0.230219
"4889" "MZIGUA" "main.null" 3 10.53301 40.32687 0.9788221 0.2076876
"4890" "MZIGUA" "main.null" 4 18.17828 54.83675 0.9768332 0.2548723
"4891" "MZIGUA" "main.null" 5 19.06584 48.93168 0.9775506 0.2021019
"4892" "MZIGUA" "main.null" 1 22.13423 62.21803 0.9745084 0.1837455
"4893" "MZIGUA" "main.null" 2 21.44915 69.90613 0.9768524 0.2747823
"4894" "MZIGUA" "main.null" 3 15.31174 46.67467 0.9785709 0.305944
"4895" "MZIGUA" "main.null" 4 24.99341 78.87944 0.978602 0.1828677
"4896" "MZIGUA" "main.null" 5 23.80743 74.14034 0.9780568 0.2450931
"4897" "MZIGUA" "main.null" 1 17.41721 60.05875 0.9772376 0.2688796
"4898" "MZIGUA" "main.null" 2 20.73711 59.86671 0.9771711 0.2288994
"4899" "MZIGUA" "main.null" 3 31.90799 106.0367 0.9810067 0.1308185
"4900" "MZIGUA" "main.null" 4 17.39254 52.76668 0.9713807 0.2920176
"4901" "MZIGUA" "main.null" 5 18.62659 54.21465 0.9772609 0.2479616
"4902" "MZIGUA" "main.null" 1 24.40345 58.28836 0.9796069 0.1471609
"4903" "MZIGUA" "main.null" 2 22.46182 58.04519 0.9771706 0.1669121
"4904" "MZIGUA" "main.null" 3 20.20942 64.80577 0.9772311 0.2296689
"4905" "MZIGUA" "main.null" 4 20.1498 50.26427 0.9818191 0.194526
"4906" "MZIGUA" "main.null" 5 5.651289 36.62018 0.9776299 0.1283187
"4907" "MZIGUA" "main.null" 1 12.60623 41.05144 0.9752997 0.2472062
"4908" "MZIGUA" "main.null" 2 24.0098 78.3687 0.9793622 0.2581004
"4909" "MZIGUA" "main.null" 3 16.05722 49.22694 0.9803342 0.2246021
"4910" "MZIGUA" "main.null" 4 26.75857 64.59172 0.9788594 0.1516071
"4911" "MZIGUA" "main.null" 5 4.504147 36.62452 0.9803511 0.1676266
"4912" "MZIGUA" "main.null" 1 21.60816 61.93903 0.9789501 0.2233924
"4913" "MZIGUA" "main.null" 2 22.71338 56.08785 0.9787507 0.1534832
"4914" "MZIGUA" "main.null" 3 12.0788 50.23302 0.975769 0.3988387
"4915" "MZIGUA" "main.null" 4 19.5156 69.05672 0.9753541 0.26038
"4916" "MZIGUA" "main.null" 5 13.98141 47.44137 0.9759783 0.2460505
"4917" "MZIGUA" "main.null" 1 7.282034 34.29705 0.9788425 0.1452209
"4918" "MZIGUA" "main.null" 2 30.65651 65.63558 0.9804381 0.1178073
"4919" "MZIGUA" "main.null" 3 24.33342 67.59472 0.9767869 0.1673407
"4920" "MZIGUA" "main.null" 4 18.96305 55.08229 0.980139 0.2686881
"4921" "MZIGUA" "main.null" 5 4.321872 39.6009 0.9717343 0.2965051
"4922" "MZIGUA" "main.null" 1 20.80401 72.3951 0.9765394 0.2814736
"4923" "MZIGUA" "main.null" 2 24.12162 68.87993 0.9799945 0.213751
"4924" "MZIGUA" "main.null" 3 11.41018 44.00411 0.9756801 0.2441497
"4925" "MZIGUA" "main.null" 4 23.31159 55.61877 0.9803896 0.1649075
"4926" "MZIGUA" "main.null" 5 11.43105 36.91689 0.9780142 0.1507639
"4927" "MZIGUA" "main.null" 1 16.27416 45.13392 0.974453 0.1502785
"4928" "MZIGUA" "main.null" 2 21.80518 62.39537 0.9798463 0.2625989
"4929" "MZIGUA" "main.null" 3 12.5706 42.24166 0.976461 0.2284237
"4930" "MZIGUA" "main.null" 4 17.11093 50.79429 0.9755252 0.2245092
"4931" "MZIGUA" "main.null" 5 13.13098 38.98382 0.977932 0.1409452
"4932" "MZIGUA" "main.null" 1 19.47944 52.70231 0.9745128 0.2079068
"4933" "MZIGUA" "main.null" 2 25.3463 63.1463 0.97594 0.1434594
"4934" "MZIGUA" "main.null" 3 22.67817 62.19064 0.9770745 0.188211
"4935" "MZIGUA" "main.null" 4 3.435382 36.26252 0.9747179 0.1550642
"4936" "MZIGUA" "main.null" 5 21.37778 59.00338 0.9798208 0.192355
"4937" "MZIGUA" "main.null" 1 23.06378 59.91985 0.9767065 0.1791029
"4938" "MZIGUA" "main.null" 2 24.15476 64.09979 0.9775262 0.1992812
"4939" "MZIGUA" "main.null" 3 18.45242 55.70095 0.9774167 0.2633255
"4940" "MZIGUA" "main.null" 4 19.26449 58.46834 0.9786327 0.2708972
"4941" "MZIGUA" "main.null" 5 8.097433 38.3298 0.9746599 0.2621331
"4942" "MZIGUA" "main.null" 1 22.54 72.36056 0.9795427 0.2728745
"4943" "MZIGUA" "main.null" 2 22.87249 79.84501 0.9775639 0.2250849
"4944" "MZIGUA" "main.null" 3 25.96867 65.00849 0.9781903 0.1398165
"4945" "MZIGUA" "main.null" 4 10.81943 44.50832 0.9784391 0.349269
"4946" "MZIGUA" "main.null" 5 17.8301 53.16359 0.9754487 0.3018313
"4947" "MKK" "main" 1 8.035672 62.60861 0.888952 0.5686943
"4948" "MKK" "main" 2 9.158384 73.2184 0.8989404 0.4889381
"4949" "MKK" "main" 3 7.550627 56.26354 0.8932101 0.6985873
"4950" "MKK" "main" 4 10.05487 67.29813 0.9114966 0.3908394
"4951" "MKK" "main" 5 8.056119 62.11411 0.8854919 0.5845279
"4952" "MKK" "main" 1 8.822558 74.75655 0.8922498 0.5419689
"4953" "MKK" "main" 2 9.949178 76.64274 0.8967783 0.4828984
"4954" "MKK" "main" 3 10.26968 63.48025 0.9070807 0.3953068
"4955" "MKK" "main" 4 8.935993 73.10631 0.9121332 0.4880766
"4956" "MKK" "main" 5 10.28868 82.1172 0.884878 0.4694679
"4957" "MKK" "main" 1 10.74181 98.21759 0.9104872 0.4799469
"4958" "MKK" "main" 2 8.228979 69.08458 0.9134752 0.5323058
"4959" "MKK" "main" 3 7.868588 62.11381 0.9115512 0.5751881
"4960" "MKK" "main" 4 8.936178 80.38688 0.9124106 0.5613725
"4961" "MKK" "main" 5 7.255807 65.30233 0.9014323 0.5892946
"4962" "MKK" "main" 1 10.59349 82.76055 0.9130808 0.4121197
"4963" "MKK" "main" 2 9.350724 82.94397 0.9049684 0.4929397
"4964" "MKK" "main" 3 11.72251 86.97902 0.8866232 0.5060763
"4965" "MKK" "main" 4 9.880639 76.28657 0.9131988 0.4544689
"4966" "MKK" "main" 5 6.950819 70.3447 0.9097905 0.573476
"4967" "MKK" "main" 1 8.146542 64.33671 0.8814198 0.5434351
"4968" "MKK" "main" 2 7.637649 73.02794 0.913561 0.4971361
"4969" "MKK" "main" 3 10.94031 82.14095 0.8827034 0.4281558
"4970" "MKK" "main" 4 6.819468 58.7087 0.8885155 0.5389537
"4971" "MKK" "main" 5 9.17 82.91559 0.8887515 0.4806289
"4972" "MKK" "main" 1 7.749304 68.59598 0.901969 0.5206096
"4973" "MKK" "main" 2 10.67799 83.27389 0.9067973 0.5061829
"4974" "MKK" "main" 3 9.30809 74.04992 0.9044968 0.5239517
"4975" "MKK" "main" 4 6.248527 66.43902 0.9013399 0.5466396
"4976" "MKK" "main" 5 9.358117 84.86345 0.8942121 0.5160419
"4977" "MKK" "main" 1 8.054549 80.96113 0.8942598 0.4693031
"4978" "MKK" "main" 2 8.651588 70.25243 0.9169071 0.5516669
"4979" "MKK" "main" 3 10.06648 75.99012 0.9048289 0.4287417
"4980" "MKK" "main" 4 8.576708 68.68402 0.9022717 0.4868483
"4981" "MKK" "main" 5 9.070282 55.62264 0.8888195 0.5268021
"4982" "MKK" "main" 1 10.61982 83.21092 0.8892447 0.446649
"4983" "MKK" "main" 2 9.517143 68.5028 0.8994339 0.4968967
"4984" "MKK" "main" 3 9.538403 76.56489 0.8840351 0.4826418
"4985" "MKK" "main" 4 8.833521 66.67546 0.8714499 0.4813284
"4986" "MKK" "main" 5 9.127821 83.20134 0.9115013 0.5311622
"4987" "MKK" "main" 1 11.69449 87.91702 0.8937353 0.3905088
"4988" "MKK" "main" 2 8.975301 88.30084 0.8815066 0.5231203
"4989" "MKK" "main" 3 7.475253 64.38405 0.8686954 0.567665
"4990" "MKK" "main" 4 7.019897 82.73773 0.8877995 0.4812793
"4991" "MKK" "main" 5 10.24404 76.67359 0.8934202 0.4498334
"4992" "MKK" "main" 1 7.721441 61.13456 0.9038744 0.5512209
"4993" "MKK" "main" 2 9.097285 81.26019 0.9019137 0.4973462
"4994" "MKK" "main" 3 9.124857 72.57749 0.9102206 0.4900965
"4995" "MKK" "main" 4 9.531175 73.9661 0.901743 0.4687383
"4996" "MKK" "main" 5 9.490798 69.26396 0.8975495 0.595503
"4997" "MKK" "main" 1 11.68718 99.27182 0.9036668 0.4667103
"4998" "MKK" "main" 2 8.084595 78.70226 0.8958981 0.5569948
"4999" "MKK" "main" 3 11.28013 83.6505 0.8748425 0.43203
"5000" "MKK" "main" 4 10.93767 94.29312 0.9160822 0.413199
"5001" "MKK" "main" 5 6.872385 68.61275 0.9031069 0.6318952
"5002" "MKK" "main" 1 6.454755 73.81096 0.8801534 0.5299902
"5003" "MKK" "main" 2 8.578918 90.98399 0.9206977 0.5240513
"5004" "MKK" "main" 3 9.270805 84.6732 0.9019192 0.4417282
"5005" "MKK" "main" 4 9.341288 70.61193 0.8937946 0.4566826
"5006" "MKK" "main" 5 9.908284 86.2507 0.8990085 0.4827305
"5007" "MKK" "main" 1 7.798459 62.9401 0.8978026 0.4863574
"5008" "MKK" "main" 2 7.152379 70.54888 0.889109 0.5740562
"5009" "MKK" "main" 3 10.09076 63.93152 0.8943723 0.4330915
"5010" "MKK" "main" 4 10.33835 66.31021 0.9016214 0.471664
"5011" "MKK" "main" 5 5.673994 75.63938 0.9291982 0.6021507
"5012" "MKK" "main" 1 8.664046 75.86139 0.8934108 0.5584391
"5013" "MKK" "main" 2 7.443442 62.16175 0.8823311 0.5282528
"5014" "MKK" "main" 3 7.333557 75.95558 0.8912769 0.5874321
"5015" "MKK" "main" 4 8.61283 65.8999 0.9040637 0.4726802
"5016" "MKK" "main" 5 9.577045 63.81478 0.8824121 0.5137699
"5017" "MKK" "main" 1 8.555137 82.40074 0.8718073 0.4824824
"5018" "MKK" "main" 2 9.265939 64.48377 0.9192391 0.4329049
"5019" "MKK" "main" 3 9.864596 78.26769 0.8996296 0.4535097
"5020" "MKK" "main" 4 9.187924 75.05284 0.908615 0.4826418
"5021" "MKK" "main" 5 10.00934 67.653 0.909103 0.3857486
"5022" "MKK" "main" 1 11.54964 77.99139 0.8717913 0.5006788
"5023" "MKK" "main" 2 9.836536 72.48937 0.8858598 0.4321575
"5024" "MKK" "main" 3 8.813322 73.75481 0.8948652 0.5506464
"5025" "MKK" "main" 4 10.02677 68.69881 0.8896714 0.4809689
"5026" "MKK" "main" 5 8.707511 80.40672 0.9050655 0.4636188
"5027" "MKK" "main" 1 10.44602 71.16906 0.9092811 0.4900395
"5028" "MKK" "main" 2 7.553488 69.95315 0.8832819 0.5836436
"5029" "MKK" "main" 3 10.74873 73.28982 0.906422 0.447683
"5030" "MKK" "main" 4 9.344516 72.52366 0.9131635 0.4842425
"5031" "MKK" "main" 5 9.370937 77.44331 0.9219775 0.4680934
"5032" "MKK" "main" 1 7.270445 75.26149 0.8745069 0.5336858
"5033" "MKK" "main" 2 7.646903 72.7042 0.8943337 0.5491368
"5034" "MKK" "main" 3 10.35774 72.75213 0.9126622 0.5242348
"5035" "MKK" "main" 4 7.007054 61.28292 0.9060787 0.4831376
"5036" "MKK" "main" 5 7.415612 66.82418 0.8973531 0.4848797
"5037" "MKK" "main" 1 7.902666 63.62081 0.9187822 0.4455348
"5038" "MKK" "main" 2 9.203242 78.20078 0.8930929 0.5059934
"5039" "MKK" "main" 3 5.798672 58.49924 0.900319 0.6363545
"5040" "MKK" "main" 4 6.012943 72.02032 0.9138392 0.5583581
"5041" "MKK" "main" 5 7.776684 73.80997 0.8769827 0.5288644
"5042" "MKK" "main" 1 9.258802 79.82144 0.8839141 0.487616
"5043" "MKK" "main" 2 9.273372 58.49007 0.9115336 0.4033748
"5044" "MKK" "main" 3 9.408025 80.89086 0.9184458 0.4482479
"5045" "MKK" "main" 4 9.120358 68.06105 0.8965638 0.5492812
"5046" "MKK" "main" 5 8.743983 68.33365 0.9045732 0.5430652
"5047" "MKK" "main.null" 1 9.142846 68.40949 0.9103565 0.4471881
"5048" "MKK" "main.null" 2 12.79923 69.71406 0.8845577 0.386686
"5049" "MKK" "main.null" 3 13.56566 82.30199 0.8842779 0.3587311
"5050" "MKK" "main.null" 4 8.440771 60.22372 0.8841706 0.5413092
"5051" "MKK" "main.null" 5 10.2279 78.3436 0.8898164 0.4099678
"5052" "MKK" "main.null" 1 11.03304 56.44769 0.8742168 0.407588
"5053" "MKK" "main.null" 2 9.661114 63.51159 0.8854234 0.4824993
"5054" "MKK" "main.null" 3 9.887589 73.92424 0.8903162 0.4001432
"5055" "MKK" "main.null" 4 6.788285 55.04897 0.8949303 0.542639
"5056" "MKK" "main.null" 5 7.637946 71.1968 0.8963945 0.4129248
"5057" "MKK" "main.null" 1 7.692739 68.53971 0.8751756 0.5459754
"5058" "MKK" "main.null" 2 8.44858 67.0449 0.8768814 0.4181537
"5059" "MKK" "main.null" 3 9.379275 73.72024 0.9042445 0.4511513
"5060" "MKK" "main.null" 4 10.75936 62.98804 0.91337 0.4166003
"5061" "MKK" "main.null" 5 8.749637 66.65426 0.8629585 0.5053967
"5062" "MKK" "main.null" 1 7.909675 66.4031 0.8989999 0.5456879
"5063" "MKK" "main.null" 2 7.606625 66.74818 0.883921 0.4832369
"5064" "MKK" "main.null" 3 7.288026 66.84671 0.8913461 0.4679429
"5065" "MKK" "main.null" 4 8.872386 70.96942 0.8774862 0.5442085
"5066" "MKK" "main.null" 5 7.831107 57.71032 0.8717074 0.4677867
"5067" "MKK" "main.null" 1 8.391517 68.1034 0.8926811 0.4993331
"5068" "MKK" "main.null" 2 7.443559 55.94241 0.8704635 0.5360283
"5069" "MKK" "main.null" 3 8.745136 72.48083 0.8930981 0.5203217
"5070" "MKK" "main.null" 4 11.87551 68.57232 0.8764182 0.4074532
"5071" "MKK" "main.null" 5 9.454459 63.23935 0.891464 0.4194223
"5072" "MKK" "main.null" 1 9.297076 59.57929 0.8980555 0.5076713
"5073" "MKK" "main.null" 2 9.987278 73.15671 0.9105859 0.4788296
"5074" "MKK" "main.null" 3 10.58712 88.14893 0.8918822 0.4158706
"5075" "MKK" "main.null" 4 10.79866 81.88093 0.8854762 0.4577645
"5076" "MKK" "main.null" 5 10.47954 60.56559 0.909517 0.4176176
"5077" "MKK" "main.null" 1 14.22922 63.89646 0.894776 0.3120011
"5078" "MKK" "main.null" 2 10.57072 69.86788 0.8891708 0.509258
"5079" "MKK" "main.null" 3 9.005584 75.7027 0.8815799 0.4586825
"5080" "MKK" "main.null" 4 6.902167 55.86192 0.8994452 0.5043085
"5081" "MKK" "main.null" 5 10.2944 82.56406 0.8631873 0.429218
"5082" "MKK" "main.null" 1 9.024809 63.54377 0.902807 0.3966335
"5083" "MKK" "main.null" 2 6.081122 64.9699 0.8689822 0.6136139
"5084" "MKK" "main.null" 3 8.379951 72.66929 0.8946956 0.4866176
"5085" "MKK" "main.null" 4 11.3344 89.9318 0.9069961 0.4035212
"5086" "MKK" "main.null" 5 8.736919 66.74857 0.8651246 0.5938635
"5087" "MKK" "main.null" 1 11.55579 76.53482 0.8785393 0.3596111
"5088" "MKK" "main.null" 2 9.92337 69.17212 0.8997115 0.4477809
"5089" "MKK" "main.null" 3 8.398431 65.35266 0.8828832 0.4808305
"5090" "MKK" "main.null" 4 8.650299 58.62845 0.8858462 0.5551486
"5091" "MKK" "main.null" 5 12.45638 72.2791 0.8945027 0.362686
"5092" "MKK" "main.null" 1 11.47853 74.63609 0.8806009 0.4784307
"5093" "MKK" "main.null" 2 9.111953 56.57105 0.9067478 0.513068
"5094" "MKK" "main.null" 3 9.840116 72.95942 0.8800573 0.5048481
"5095" "MKK" "main.null" 4 11.99114 77.91497 0.9042492 0.3584628
"5096" "MKK" "main.null" 5 6.149397 57.05721 0.8868824 0.5472084
"5097" "MKK" "main.null" 1 7.936246 58.30429 0.8783706 0.5471187
"5098" "MKK" "main.null" 2 11.20094 75.60586 0.8992744 0.4370411
"5099" "MKK" "main.null" 3 12.42245 78.31744 0.8850538 0.3314313
"5100" "MKK" "main.null" 4 10.01246 72.32357 0.8994925 0.4748807
"5101" "MKK" "main.null" 5 8.378691 65.45727 0.8815104 0.5042813
"5102" "MKK" "main.null" 1 9.183138 71.62437 0.8882211 0.4611318
"5103" "MKK" "main.null" 2 8.399803 66.00117 0.8899514 0.457116
"5104" "MKK" "main.null" 3 8.318043 66.15378 0.8954851 0.4682775
"5105" "MKK" "main.null" 4 7.885349 72.0007 0.862386 0.4711698
"5106" "MKK" "main.null" 5 8.901496 76.23144 0.9039024 0.4413517
"5107" "MKK" "main.null" 1 9.022611 64.19843 0.8903623 0.4611073
"5108" "MKK" "main.null" 2 8.412034 67.89556 0.8797199 0.4662601
"5109" "MKK" "main.null" 3 8.10849 67.21832 0.8819234 0.5179912
"5110" "MKK" "main.null" 4 8.745678 80.99641 0.8858962 0.4103799
"5111" "MKK" "main.null" 5 8.394296 73.97072 0.8790774 0.4757452
"5112" "MKK" "main.null" 1 9.970036 72.88398 0.8967287 0.470549
"5113" "MKK" "main.null" 2 7.729145 66.04563 0.8920757 0.4835353
"5114" "MKK" "main.null" 3 9.478521 79.39744 0.8852536 0.4463675
"5115" "MKK" "main.null" 4 14.07567 70.28793 0.9074322 0.3106895
"5116" "MKK" "main.null" 5 9.885218 72.61369 0.867529 0.4766985
"5117" "MKK" "main.null" 1 10.60545 69.13823 0.8884088 0.4520196
"5118" "MKK" "main.null" 2 13.64139 76.03739 0.9039937 0.3337113
"5119" "MKK" "main.null" 3 13.6688 76.68194 0.8881536 0.3863586
"5120" "MKK" "main.null" 4 8.017 63.46831 0.9152032 0.4605953
"5121" "MKK" "main.null" 5 10.66934 65.27887 0.9006739 0.3618286
"5122" "MKK" "main.null" 1 9.418267 63.13668 0.904049 0.485264
"5123" "MKK" "main.null" 2 5.69818 53.28582 0.8903617 0.5204323
"5124" "MKK" "main.null" 3 9.863683 67.10284 0.8803965 0.4632927
"5125" "MKK" "main.null" 4 11.87308 96.28281 0.8818307 0.3414879
"5126" "MKK" "main.null" 5 9.869601 70.79227 0.8671746 0.4822191
"5127" "MKK" "main.null" 1 8.479748 62.48804 0.885815 0.4870473
"5128" "MKK" "main.null" 2 9.308291 58.64339 0.8780196 0.4962233
"5129" "MKK" "main.null" 3 7.131858 60.31599 0.8830904 0.4717153
"5130" "MKK" "main.null" 4 7.450302 67.18032 0.9003284 0.5631979
"5131" "MKK" "main.null" 5 7.576773 61.55026 0.8728703 0.5141596
