"result" "gen.1date" "proportion.source1" "maxR2fit.1date" "fit.quality.1event" "fit.quality.2events" "bestmatch.event1.source1" "bestmatch.event1.source2" "proportion.event2.source1" "bestmatch.event2.source1" "bestmatch.event2.source2" "gen.2dates.date1" "gen.2dates.date2" "maxScore.2events" "proportion.date1.source1" "bestmatch.date1.source1" "bestmatch.date1.source2" "proportion.date2.source1" "bestmatch.date2.source1" "bestmatch.date2.source2" "JOLA" "WOLLOF" "MANDINKAI" "MANDINKAII" "SEREHULE" "FULAI" "MALINKE" "SERERE" "MANJAGO" "FULAII" "BAMBARA" "AKANS" "MOSSI" "YRI" "KASEM" "NAMKAM" "SEMI.BANTU" "BANTU" "LWK" "KAMBE" "CHONYI" "KAUMA" "WASAMBAA" "GIRIAMA" "WABONDEI" "MZIGUA" "MKK" "SUDANESE" "GUMUZ" "ANUAK" "AFAR" "OROMO" "SOMALI" "WOLAYTA" "ARI" "AMHARA" "TYGRAY" "MALAWI" "SEBANTU" "AMAXHOSA" "SWBANTU" "KHWE" "GUIGHANAKGAL" "KARRETJIE" "NAMA" "XUN" "KHOMANI" "JUHOAN" "FIN" "CEU" "GBR" "IBS" "TSI" "GIH" "KHV" "CDX" "CHB" "CHS" "JPT" "PELII"
"WOLLOF.main.5" "multiple-dates" "23.8894743959018" "0.13" "0.938492160938017" "0.999957380707326" "0.9999982242773" "GBR" "JOLA" "0.4" "MALINKE" "JOLA" "10.4864574767162" "75.3653651945145" "0.63394774999035" "0.19" "FULAI" "JOLA" "0.09" "GBR" "JOLA" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.221017531982863" "0.447245178240123" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0035547685862419" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0102003706184149" "0" "0.0455431940380122" "0.259112563292691" "0.0022671439933255" "0.0110592492483287" "0" "0" "0" "0" "0" "0"
"WOLLOF.main.6" "multiple-dates" "23.8894743959018" "0.13" "0.938492160938017" "0.999957380707326" "0.9999982242773" "GBR" "JOLA" "0.4" "MALINKE" "JOLA" "10.4864574767162" "75.3653651945145" "0.63394774999035" "0.19" "FULAI" "JOLA" "0.09" "GBR" "JOLA" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.174640885565249" "0.234553677899619" "0.0825638804851358" "0.0494497319649328" "0.0896590382711178" "0.0764165455476794" "0.0299212939928908" "0.019666404086298" "0" "0.00310189273404725" "0.00451715110240696" "0.0115157067749223" "0.00818121469565871" "0" "0.0138066755047228" "0.0131301777204062" "0.017356978808245" "0.0119258842620357" "0.0518702572364075" "0" "0" "0.0208174414964735" "0" "0.00832472535926334" "0" "0" "0.0159040299101746" "0" "0.0169622866344278" "0" "0.0102054198179132" "0.00862262862748434" "0" "0" "0.00578342762052815" "0" "0.00550336100430285" "0" "0" "0" "0" "0" "0" "0" "0.00581718993144384" "0" "0.00411299708364091" "0.00566909586257226" "0"
"WOLLOF.main.7" "multiple-dates" "23.8894743959018" "0.13" "0.938492160938017" "0.999957380707326" "0.9999982242773" "GBR" "JOLA" "0.4" "MALINKE" "JOLA" "10.4864574767162" "75.3653651945145" "0.63394774999035" "0.19" "FULAI" "JOLA" "0.09" "GBR" "JOLA" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.184237833575036" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0605256104623731" "0" "0.755236555962591" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"WOLLOF.main.8" "multiple-dates" "23.8894743959018" "0.13" "0.938492160938017" "0.999957380707326" "0.9999982242773" "GBR" "JOLA" "0.4" "MALINKE" "JOLA" "10.4864574767162" "75.3653651945145" "0.63394774999035" "0.19" "FULAI" "JOLA" "0.09" "GBR" "JOLA" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.198034771876516" "0.276700978236859" "0.0880729098793551" "0.0467194009504822" "0.0472229645385116" "0.068970236785121" "0.0251116016729182" "0.0142625237242992" "0" "0.00128061465020413" "0.00558319730199173" "0.00708644324262651" "0.00396087666515509" "0" "0.00727740912440308" "0.00953200728670816" "0.0260518599949897" "0.016845437681418" "0.0672069860671172" "0" "0" "0.0142133529095621" "0" "0.00947132079505218" "0" "0" "0.0253151442236281" "0" "0.00460733195878305" "0" "0.00751510820856966" "0.0115589025097852" "0" "0" "0.00376146059507105" "0" "0.00420688148841624" "0" "0" "0" "0" "0" "0" "0" "0.00661644829024134" "0" "0" "0.00281382934221543" "0"
"WOLLOF.null.1" "multiple-dates" "25.7327788598853" "0.12" "0.942187322546378" "0.999986784121579" "0.999998194536751" "GBR" "JOLA" "0.36" "FULAII" "MANDINKAI" "11.5204173842785" "79.6376034263358" "0.584764295358491" "0.19" "FULAI" "JOLA" "0.08" "GBR" "JOLA" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.40251167845994" "0" "0.00554264102360506" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0359943095008573" "0" "0.555951371015598" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"WOLLOF.null.2" "multiple-dates" "25.7327788598853" "0.12" "0.942187322546378" "0.999986784121579" "0.999998194536751" "GBR" "JOLA" "0.36" "FULAII" "MANDINKAI" "11.5204173842785" "79.6376034263358" "0.584764295358491" "0.19" "FULAI" "JOLA" "0.08" "GBR" "JOLA" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.200208264999265" "0.232850004930359" "0.0922577756781711" "0.0647901019190475" "0.0526769825469771" "0.0709365207348952" "0.0266384249214572" "0.015557043512153" "0" "0.00154535500370852" "0.00559810339607356" "0.00792895108185002" "0.00471294844562154" "0" "0.00821512144762819" "0.0106485188210409" "0.0268016496810262" "0.01722464946893" "0.0643379728064322" "0" "0" "0.0153760374097222" "0" "0.00984945207600823" "0" "0" "0.0244631618965362" "0" "0.00684813084307117" "0" "0.00854110914584505" "0.012871013803119" "0" "0" "0.00416590515708922" "0" "0.00494922458360441" "0" "0" "0" "0" "0" "0" "0" "0.00695243305564581" "0" "0" "0.00305514263472211" "0"
"WOLLOF.null.3" "multiple-dates" "25.7327788598853" "0.12" "0.942187322546378" "0.999986784121579" "0.999998194536751" "GBR" "JOLA" "0.36" "FULAII" "MANDINKAI" "11.5204173842785" "79.6376034263358" "0.584764295358491" "0.19" "FULAI" "JOLA" "0.08" "GBR" "JOLA" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.27848382315973" "0.243359229407458" "0.125611389209365" "0" "0.115231537647736" "0" "0.0152313657931792" "0" "0" "0.0315701253734137" "0" "0.0058390478302699" "0.0143598399512235" "0" "0" "0.00711098384257567" "0.0241977326553534" "0" "0.0372106516860767" "0.00649446643689078" "0" "0" "0" "0" "0.0231922663193253" "0" "0" "0" "0" "0" "0.0090947827301486" "0.00303414170063593" "0" "0.00103327359778486" "0.000577440800918825" "0" "0" "0" "0" "0" "0.0371783796455349" "0" "0.00894631430624746" "0" "0" "0.0102572787248656" "0" "0.000242542754507052" "0.00174338642675904"
"WOLLOF.null.4" "multiple-dates" "25.7327788598853" "0.12" "0.942187322546378" "0.999986784121579" "0.999998194536751" "GBR" "JOLA" "0.36" "FULAII" "MANDINKAI" "11.5204173842785" "79.6376034263358" "0.584764295358491" "0.19" "FULAI" "JOLA" "0.08" "GBR" "JOLA" "0" "0" "0" "0" "0" "0.116849779735232" "0" "0" "0" "0" "0" "0.147153940837818" "0.281917210670299" "0.00846405645742963" "0" "0.082436925883471" "0.094594289462138" "0.0228403410542781" "0.0264944473281506" "0" "0" "0" "0" "0" "0" "0" "0.00303182633197968" "0.0170373015249142" "0.011809854511321" "0.0469202223892584" "0" "0.0128860658874296" "0.015357561586581" "0" "0.00879806408996298" "2.6485909981661e-06" "0.0254761759840516" "0.0362503248774313" "0" "0.0117859832196875" "0.00245937385675903" "0" "0" "0.00227226154540297" "0" "0.000733179833009415" "0.000973514796501157" "0.00299095071365196" "0" "0" "0" "0.00784635886352308" "0" "0" "0.00377088401763061" "0.00274292719322525" "0" "0.00295263108854711" "0.00315089766931803" "0"
"WOLLOF.null.5" "multiple-dates" "25.7327788598853" "0.12" "0.942187322546378" "0.999986784121579" "0.999998194536751" "GBR" "JOLA" "0.36" "FULAII" "MANDINKAI" "11.5204173842785" "79.6376034263358" "0.584764295358491" "0.19" "FULAI" "JOLA" "0.08" "GBR" "JOLA" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.183975267864652" "0.476729005703256" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0117349462690977" "0" "0.0668993135063931" "0.251831422329056" "0" "0.00883004432754482" "0" "0" "0" "0" "0" "0"
"WOLLOF.null.6" "multiple-dates" "25.7327788598853" "0.12" "0.942187322546378" "0.999986784121579" "0.999998194536751" "GBR" "JOLA" "0.36" "FULAII" "MANDINKAI" "11.5204173842785" "79.6376034263358" "0.584764295358491" "0.19" "FULAI" "JOLA" "0.08" "GBR" "JOLA" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.178305479625744" "0.22677842064635" "0.0870323777064732" "0.0572398777154261" "0.0816079226593981" "0.0756716959791724" "0.0302611963305" "0.021182973401887" "0" "0.00286460480974938" "0.00484037625619525" "0.0113649796352499" "0.00785513856997485" "0" "0.013264905334529" "0.0133428841212974" "0.0235845280170233" "0.0135850137798383" "0.0410311183888659" "0" "0" "0.0201875538744194" "0" "0.00918194191608361" "0" "0" "0.0170641726628798" "0" "0.0163572382511573" "0" "0.0108176517258168" "0.00977047325401799" "0" "0" "0.00567663842393024" "0" "0.00590912588205409" "0" "0" "0" "0" "0" "0" "0" "0.006731641798955" "0" "0.00293610299980771" "0.00555396623320374" "0"
"WOLLOF.null.7" "multiple-dates" "25.7327788598853" "0.12" "0.942187322546378" "0.999986784121579" "0.999998194536751" "GBR" "JOLA" "0.36" "FULAII" "MANDINKAI" "11.5204173842785" "79.6376034263358" "0.584764295358491" "0.19" "FULAI" "JOLA" "0.08" "GBR" "JOLA" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.138807014582751" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0670556251643179" "0" "0.794137360252931" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"WOLLOF.null.8" "multiple-dates" "25.7327788598853" "0.12" "0.942187322546378" "0.999986784121579" "0.999998194536751" "GBR" "JOLA" "0.36" "FULAII" "MANDINKAI" "11.5204173842785" "79.6376034263358" "0.584764295358491" "0.19" "FULAI" "JOLA" "0.08" "GBR" "JOLA" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.197992886310068" "0.276356887426312" "0.0837491583019245" "0.0392205385269159" "0.0597387928229966" "0.0699172653098603" "0.0248372046682746" "0.0133442989905294" "0" "0.00120667243113427" "0.00532373888978661" "0.00721703411207149" "0.00383812526625101" "0" "0.00829741953678595" "0.00962508231891884" "0.024881550921408" "0.0166371192069952" "0.0684563620918106" "0" "0" "0.0155169239351256" "0" "0.00932249164912744" "0" "0" "0.0235517422039868" "0" "0.00501634317291296" "0" "0.00696477263829306" "0.011183974471165" "0" "0" "0.0034904113542063" "0" "0.00393633567103643" "0" "0" "0" "0" "0" "0" "0" "0.00696119898108059" "0" "0.000222616311230436" "0.00319305247979193" "0"
"MANDINKAI.main.1" "multiple-dates" "11.95947265625" "0.16" "0.806113315231119" "0.999562223119881" "0.99996368474474" "FULAI" "JOLA" "0.44" "JOLA" "SEREHULE" "4.19685375779498" "77.1330564863653" "0.470055154427408" "0.19" "FULAI" "JOLA" "0.15" "GBR" "JOLA" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.280416344854137" "0.369748902000278" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0111152436175826" "0" "0.0124553091160457" "0.320681923161823" "0.00246987589330336" "0.00311240135682948" "0" "0" "0" "0" "0" "0"
"MANDINKAI.main.2" "multiple-dates" "11.95947265625" "0.16" "0.806113315231119" "0.999562223119881" "0.99996368474474" "FULAI" "JOLA" "0.44" "JOLA" "SEREHULE" "4.19685375779498" "77.1330564863653" "0.470055154427408" "0.19" "FULAI" "JOLA" "0.15" "GBR" "JOLA" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.185816004261423" "0.253398279717768" "0.0468602318117162" "0.0281619956460263" "0.106022515359113" "0.09403006359206" "0.0275470256776962" "0.015607574527212" "0" "0.000920310805784167" "0.0051138544068904" "0.012157708714486" "0.00100204937285294" "0" "0.0133262738435373" "0.010225388638327" "0.0189405122117267" "0.012064360985904" "0.069263987460998" "0" "0" "0.0165720131899668" "0" "0.00755625745258804" "0" "0" "0.0151468444729043" "0" "0.0175505066493466" "0" "0.00906393236358377" "0.00700594640827994" "0" "0" "0.00526234798011222" "0" "0.00394566886083451" "0" "0" "0" "0" "0" "0" "0" "0.00480138260169393" "0" "0.00778889640436037" "0.00484806658280896" "0"
"MANDINKAI.main.3" "multiple-dates" "11.95947265625" "0.16" "0.806113315231119" "0.999562223119881" "0.99996368474474" "FULAI" "JOLA" "0.44" "JOLA" "SEREHULE" "4.19685375779498" "77.1330564863653" "0.470055154427408" "0.19" "FULAI" "JOLA" "0.15" "GBR" "JOLA" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.136251547023604" "0.256502682094387" "0.0340281232857212" "0" "0.115008505476054" "0.119470286090922" "0.0314799865690062" "0.0173142017797354" "0" "0.000900958623345832" "0.00721307960942066" "0.0284995593772553" "0" "0" "0" "0" "0.0328978661010598" "0.0149284472384554" "0.0492322201179014" "0.00477025742462969" "0.0974965259107792" "0.000195109655290362" "0.00202870558183046" "0" "0" "0.0120952902945712" "0" "0" "0" "0" "0.00478634657193472" "0" "0.0010268135704238" "0.00848072640937621" "0" "0.0020897862375027" "0.00171689106372137" "0" "0" "0" "0" "0" "0" "0.00504868621077017" "0.00956198621079106" "0" "0.00515223753468612" "0.000678343115910928" "0.00114483082091383"
"MANDINKAI.main.4" "multiple-dates" "11.95947265625" "0.16" "0.806113315231119" "0.999562223119881" "0.99996368474474" "FULAI" "JOLA" "0.44" "JOLA" "SEREHULE" "4.19685375779498" "77.1330564863653" "0.470055154427408" "0.19" "FULAI" "JOLA" "0.15" "GBR" "JOLA" "0" "0" "0" "0" "0" "0.0896014280419279" "0" "0" "0" "0" "0" "0.282136111481029" "0.287439293941854" "0.00752248877456699" "0" "0.0743075939470637" "0.054822154846018" "0.0143236852023255" "0.00202853999345243" "0" "0" "0" "0" "0" "0" "0.00654042781201191" "0.00799460900863161" "0.00485162016428255" "0.00152885545152079" "0.069870557338525" "0" "0" "0.00904484474783985" "0" "0.00197998114807321" "0" "0" "0.0379233174699892" "0" "0.00510932962805143" "0" "0.000712241780038743" "0.00267137288296578" "0" "0" "0.00347663785458165" "0" "0" "0" "0" "0" "0.0253895165183217" "0" "0.00520314501065311" "0" "0" "0.000367667066079996" "0" "0.0051545798901964" "0"
"MANDINKAI.main.5" "multiple-dates" "11.95947265625" "0.16" "0.806113315231119" "0.999562223119881" "0.99996368474474" "FULAI" "JOLA" "0.44" "JOLA" "SEREHULE" "4.19685375779498" "77.1330564863653" "0.470055154427408" "0.19" "FULAI" "JOLA" "0.15" "GBR" "JOLA" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.407846690005449" "0.228761483330523" "0.03466134754447" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0404838568053114" "0" "0" "0" "0" "0" "0" "0" "0.0384549812960484" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.00321430116531609" "0" "0" "0.216625964170245" "0.0161718317575158" "0.0137795439251216" "0" "0" "0" "0" "0" "0"
"MANDINKAI.main.6" "multiple-dates" "11.95947265625" "0.16" "0.806113315231119" "0.999562223119881" "0.99996368474474" "FULAI" "JOLA" "0.44" "JOLA" "SEREHULE" "4.19685375779498" "77.1330564863653" "0.470055154427408" "0.19" "FULAI" "JOLA" "0.15" "GBR" "JOLA" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.164480077407464" "0.283531323290604" "0.0330038996193075" "0.0038810638514574" "0.137671715322381" "0.0963004902319799" "0.026964793859654" "0.0136898847859507" "0" "0.00105322252208241" "0.00523380486412481" "0.0125111659882025" "0.00121599060679942" "0" "0.0154008306249159" "0.0110282923353" "0.0140335061097791" "0.0117811994137421" "0.072063256719058" "0" "0" "0.0168334724264216" "0" "0.00655394683276616" "0" "0" "0.0138447271088104" "0" "0.0182398621850082" "0" "0.00892568632966422" "0.00437872920857618" "0" "0.000140508787881878" "0.00530268672479469" "0" "0.0033100375684683" "0" "0" "0" "0" "0" "0" "0.000411430831988726" "0.00410105826939519" "0" "0.00863532236920091" "0.00547801380422068" "0"
"MANDINKAI.main.7" "multiple-dates" "11.95947265625" "0.16" "0.806113315231119" "0.999562223119881" "0.99996368474474" "FULAI" "JOLA" "0.44" "JOLA" "SEREHULE" "4.19685375779498" "77.1330564863653" "0.470055154427408" "0.19" "FULAI" "JOLA" "0.15" "GBR" "JOLA" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.509398032496898" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0209815619897458" "0" "0.331399251697688" "0.138221153815668" "0" "0" "0" "0" "0" "0" "0" "0"
"MANDINKAI.main.8" "multiple-dates" "11.95947265625" "0.16" "0.806113315231119" "0.999562223119881" "0.99996368474474" "FULAI" "JOLA" "0.44" "JOLA" "SEREHULE" "4.19685375779498" "77.1330564863653" "0.470055154427408" "0.19" "FULAI" "JOLA" "0.15" "GBR" "JOLA" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.218418209486062" "0.197602149619794" "0.0744142928334136" "0.0932059188227505" "0.0330644089513191" "0.0814604264671786" "0.0274884631647558" "0.0164194308358392" "0" "0" "0.00639052441467923" "0.00924452707959065" "0" "0" "0.00502320681971609" "0.0102428432212642" "0.0306341793200719" "0.0188929357262584" "0.0739973803528497" "0" "0" "0.0130548923325437" "0" "0.0101852194678186" "0" "0" "0.0295148024842334" "0" "0.00756255892870946" "0" "0.00859857602908302" "0.0123211614325805" "0" "0" "0.005444424744144" "0" "0.00566975617420918" "0" "0" "0" "0" "0" "0" "0" "0.00677468402573653" "0" "0.000660603478368831" "0.00371442378702952" "0"
"MANDINKAI.null.1" "multiple-dates" "12.7248291015625" "0.16" "0.79600385917497" "0.999714086036648" "0.999965387625578" "FULAI" "JOLA" "0.49" "SEREHULE" "JOLA" "4.45569819241675" "81.2111738023127" "0.420146638878638" "0.19" "FULAI" "JOLA" "0.15" "GBR" "JOLA" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.260908751319571" "0.390461620544578" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0111713119325008" "0" "0.0162263082697599" "0.31791921551143" "0.000566795493320888" "0.00274599692883938" "0" "0" "0" "0" "0" "0"
"MANDINKAI.null.2" "multiple-dates" "12.7248291015625" "0.16" "0.79600385917497" "0.999714086036648" "0.999965387625578" "FULAI" "JOLA" "0.49" "SEREHULE" "JOLA" "4.45569819241675" "81.2111738023127" "0.420146638878638" "0.19" "FULAI" "JOLA" "0.15" "GBR" "JOLA" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.189139794667209" "0.25003506639427" "0.0470493739128403" "0.0275995373556645" "0.105504208558912" "0.0940020920052595" "0.0274494682324679" "0.0156591150383831" "0" "0.000926494910080406" "0.00503745699142838" "0.0122298755172402" "0.0010187494164773" "0" "0.0134722096298354" "0.0101733951506807" "0.0194766365883691" "0.0123936475838984" "0.0693060670116025" "0" "0" "0.0166320013220402" "0" "0.0076462321963923" "0" "0" "0.0152008921423115" "0" "0.0176370808011112" "0" "0.0090218297629706" "0.00680144245935572" "0" "0" "0.00534122031040926" "0" "0.00397879702893789" "0" "0" "0" "0" "0" "0" "0" "0.00479875976006284" "0" "0.00768201163707071" "0.00478654361471984" "0"
"MANDINKAI.null.3" "multiple-dates" "12.7248291015625" "0.16" "0.79600385917497" "0.999714086036648" "0.999965387625578" "FULAI" "JOLA" "0.49" "SEREHULE" "JOLA" "4.45569819241675" "81.2111738023127" "0.420146638878638" "0.19" "FULAI" "JOLA" "0.15" "GBR" "JOLA" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.355410208676886" "0.262184920657462" "0" "0.0767835536763966" "0" "0.0564329575623079" "0.0182244011645048" "0" "0" "0" "0" "0" "0" "0" "0" "0.00742800959661942" "0.00306924054090673" "0.00450481662960802" "0.0746524286977011" "0" "0" "0.0102089044860988" "0" "0.0023994044342907" "0" "0" "0.0572632723339002" "0" "0.00471832588849938" "0" "0.00126873419797082" "0.00519405439048334" "0" "0" "0.0024527463271852" "0" "0.00307176918557601" "0" "0" "0" "0.0438756309634128" "0" "0.00462474014476834" "0" "0" "0.00424561947980436" "0" "0.000899119616284031" "0.0010871413493335"
"MANDINKAI.null.4" "multiple-dates" "12.7248291015625" "0.16" "0.79600385917497" "0.999714086036648" "0.999965387625578" "FULAI" "JOLA" "0.49" "SEREHULE" "JOLA" "4.45569819241675" "81.2111738023127" "0.420146638878638" "0.19" "FULAI" "JOLA" "0.15" "GBR" "JOLA" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0904207304640414" "0.308688185930465" "0.0654437656377327" "0" "0.111983217721896" "0.0945879738368081" "0.0265839669525281" "0.0224801535988461" "0" "0.000323847240919936" "0.00631696370151744" "0.0291285452317378" "0" "0" "0" "0.00140921334011963" "0.0342089091224584" "0.0109328322959657" "0.0446629339720889" "0.00495625845557553" "0.089729450417819" "6.18482597431942e-05" "0.000462304813231976" "0" "0" "0.0231769509216228" "0" "0" "0" "0" "0.00309408272210471" "0" "0" "0.00924232908603279" "0.00027734332077776" "0.000319142783304073" "0" "0" "0" "0" "0" "0" "0.00125912585359964" "0.00459952359095296" "0.00520661931981602" "0" "0.00568065651968172" "0.00476312488861251" "0"
"MANDINKAI.null.5" "multiple-dates" "12.7248291015625" "0.16" "0.79600385917497" "0.999714086036648" "0.999965387625578" "FULAI" "JOLA" "0.49" "SEREHULE" "JOLA" "4.45569819241675" "81.2111738023127" "0.420146638878638" "0.19" "FULAI" "JOLA" "0.15" "GBR" "JOLA" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.37730007634565" "0.268882574242848" "0.0296162016704589" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0389786380208098" "0" "0" "0" "0" "0" "0" "0" "0.0358744706629383" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.00302584568440804" "0" "0" "0.216007689985316" "0.0165712201447661" "0.0137432832428045" "0" "0" "0" "0" "0" "0"
"MANDINKAI.null.6" "multiple-dates" "12.7248291015625" "0.16" "0.79600385917497" "0.999714086036648" "0.999965387625578" "FULAI" "JOLA" "0.49" "SEREHULE" "JOLA" "4.45569819241675" "81.2111738023127" "0.420146638878638" "0.19" "FULAI" "JOLA" "0.15" "GBR" "JOLA" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.173373167492077" "0.276510304598605" "0.0331795287410518" "0.00191659988893166" "0.136523358426568" "0.0965472276833197" "0.0268439386852244" "0.0138965322610566" "0" "0.00108849065402098" "0.00506636285165447" "0.0125939708226077" "0.00129651651117866" "0" "0.015753290643234" "0.0102003877814674" "0.0143198487789011" "0.0130127960363998" "0.071843254707737" "0" "0" "0.0171747061999087" "0" "0.00648144643854764" "0" "0" "0.0138967063449438" "0" "0.0183306283150495" "0" "0.00840790298734046" "0.00402229022429735" "0" "0.000218355942057745" "0.00551494098354712" "0" "0.00339225663751623" "0" "0" "0" "0" "0" "0" "0.000478137283035595" "0.00399710656698312" "0" "0.00862670092365398" "0.00549324458908282" "0"
"MANDINKAI.null.7" "multiple-dates" "12.7248291015625" "0.16" "0.79600385917497" "0.999714086036648" "0.999965387625578" "FULAI" "JOLA" "0.49" "SEREHULE" "JOLA" "4.45569819241675" "81.2111738023127" "0.420146638878638" "0.19" "FULAI" "JOLA" "0.15" "GBR" "JOLA" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.497437192300704" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0218291325081542" "0" "0.332730612411896" "0.148003062779246" "0" "0" "0" "0" "0" "0" "0" "0"
"MANDINKAI.null.8" "multiple-dates" "12.7248291015625" "0.16" "0.79600385917497" "0.999714086036648" "0.999965387625578" "FULAI" "JOLA" "0.49" "SEREHULE" "JOLA" "4.45569819241675" "81.2111738023127" "0.420146638878638" "0.19" "FULAI" "JOLA" "0.15" "GBR" "JOLA" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.216665167221534" "0.199808611408096" "0.0754592606190833" "0.0978320075178542" "0.0287110940357805" "0.0811567073840039" "0.0273715991331032" "0.0166222856124018" "0" "0" "0.00638225320192742" "0.00917441202062462" "0" "0" "0.00476698875444679" "0.0103389539065371" "0.0311450876790692" "0.0179578420693582" "0.0742834716594548" "0" "0" "0.0123956302178383" "0" "0.0101774438656848" "0" "0" "0.0301378897586488" "0" "0.00699369959928801" "0" "0.0086890339252398" "0.0124071032277029" "0" "0" "0.0054082558813481" "0" "0.00568926401647655" "0" "0" "0" "0" "0" "0" "0" "0.00688130951582594" "0" "5.51947552638769e-05" "0.00348943301340792" "0"
"MANDINKAII.main.1" "multiple-dates" "23.5063487833051" "0.14" "0.92501384698883" "0.999928939569543" "0.999996800802452" "GBR" "JOLA" "0.3" "JOLA" "MALINKE" "10.3857151101488" "68.1358361846531" "0.393396970825981" "0.2" "FULAI" "JOLA" "0.1" "GBR" "JOLA" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.416019371317597" "0" "0.0591303068919711" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.041103624508587" "0.00961286077860085" "0.474133836503244" "0" "0" "0" "0" "0" "0" "0" "0" "0"
